ax_left,ay_left,az_left,wx_left,wy_left,wz_left,ax_right,ay_right,az_right,wx_right,wy_right,wz_right,id,time,person
0.426,-0.865,2.136,-17.09,-7.874,0.244,0.404,0.845,2.161,37.72,11.475,19.897,80,13,Vlad
0.488,-0.86,2.125,-17.578,-16.235,-1.16,0.474,0.826,2.144,40.1,13.184,22.522,80,14,Vlad
0.44,-0.797,2.137,-20.63,-18.555,-5.188,0.453,0.859,2.141,41.687,11.963,26.123,80,15,Vlad
0.393,-0.779,2.157,-27.405,-11.047,-8.728,0.407,0.847,2.105,44.983,8.667,29.541,80,16,Vlad
0.376,-0.754,2.116,-33.63,5.249,-17.639,0.418,0.835,2.036,49.927,10.498,34.424,80,17,Vlad
0.455,-0.814,2.093,-35.522,16.968,-24.292,0.459,0.833,1.976,62.561,17.456,39.551,80,18,Vlad
0.455,-0.818,2.091,-34.058,19.47,-34.851,0.507,0.889,2.017,60.913,16.174,37.476,80,19,Vlad
0.454,-0.799,2.067,-36.438,24.597,-32.593,0.448,0.77,2.018,65.247,21.973,32.837,80,20,Vlad
0.501,-0.8,2.047,-43.335,28.442,-32.593,0.5,0.782,1.982,67.383,30.884,29.358,80,21,Vlad
0.47,-0.92,1.989,-49.438,25.452,-29.663,0.598,0.791,1.974,65.308,30.029,27.405,80,22,Vlad
0.509,-0.958,1.998,-45.776,7.874,-27.405,0.539,0.769,2.013,62.683,25.33,26.184,80,23,Vlad
0.607,-0.892,2.008,-46.753,-4.15,-27.466,0.479,0.717,2.021,66.956,19.958,30.579,80,24,Vlad
0.538,-0.896,2.021,-53.101,-4.15,-22.949,0.512,0.735,1.988,64.941,13.245,35.828,80,25,Vlad
0.496,-0.913,2.0,-58.899,-4.578,-14.893,0.555,0.716,1.967,66.711,9.888,41.504,80,26,Vlad
0.569,-0.833,2.015,-58.899,-8.179,-10.132,0.521,0.669,1.981,66.956,-3.662,47.18,80,27,Vlad
0.609,-0.765,1.989,-58.716,-10.254,-11.047,0.522,0.644,1.956,68.481,-18.433,54.504,80,28,Vlad
0.468,-0.732,1.94,-61.279,1.282,-10.437,0.55,0.634,1.91,71.655,-19.47,60.303,80,29,Vlad
0.469,-0.74,1.882,-63.354,-0.549,-6.714,0.548,0.612,1.858,78.247,-13.428,62.378,80,30,Vlad
0.483,-0.678,1.841,-61.707,-6.653,-4.578,0.532,0.628,1.852,79.224,-15.015,69.702,80,31,Vlad
0.492,-0.695,1.801,-69.763,-5.92,-9.644,0.562,0.588,1.838,80.383,-22.583,75.256,80,32,Vlad
0.526,-0.689,1.781,-59.57,-16.235,-18.921,0.707,0.547,1.791,82.886,-20.935,80.872,80,33,Vlad
0.459,-0.619,1.778,-56.03,-23.132,-18.188,0.668,0.587,1.715,85.083,-12.634,81.055,80,34,Vlad
0.389,-0.544,1.79,-61.89,-24.719,-16.418,0.645,0.561,1.722,88.074,-6.592,82.825,80,35,Vlad
0.428,-0.579,1.776,-71.289,-16.113,-21.667,0.794,0.592,1.704,80.322,-10.132,83.984,80,36,Vlad
0.52,-0.601,1.744,-74.829,-4.456,-28.748,0.719,0.575,1.673,76.05,-5.737,85.083,80,37,Vlad
0.489,-0.62,1.696,-77.942,-4.578,-32.776,0.766,0.548,1.64,79.651,-10.376,87.341,80,38,Vlad
0.437,-0.63,1.677,-82.825,-10.437,-31.433,0.802,0.535,1.635,73.792,-28.015,85.571,80,39,Vlad
0.467,-0.629,1.671,-87.708,-5.066,-30.029,0.8,0.481,1.624,74.524,-25.085,83.74,80,40,Vlad
0.594,-0.589,1.666,-92.773,9.399,-32.776,0.751,0.433,1.567,74.28,-21.851,82.642,80,41,Vlad
0.571,-0.582,1.6,-97.595,8.972,-37.476,0.805,0.385,1.539,72.632,-27.466,83.496,80,42,Vlad
0.507,-0.63,1.547,-102.417,-4.639,-32.166,0.834,0.35,1.553,66.406,-33.081,84.473,80,43,Vlad
0.584,-0.688,1.528,-99.304,-12.329,-33.447,0.778,0.276,1.568,66.833,-27.222,84.229,80,44,Vlad
0.589,-0.604,1.521,-95.215,-11.353,-31.616,0.793,0.237,1.53,63.232,-28.015,85.938,80,45,Vlad
0.62,-0.525,1.525,-94.421,-16.785,-30.762,0.768,0.2,1.516,61.096,-27.527,87.402,80,46,Vlad
0.625,-0.509,1.455,-100.159,-13.489,-34.241,0.774,0.148,1.488,58.167,-24.658,90.82,80,47,Vlad
0.627,-0.561,1.326,-105.164,-18.555,-35.645,0.83,0.14,1.486,54.016,-27.344,93.384,80,48,Vlad
0.596,-0.572,1.437,-93.384,-37.231,-37.842,0.821,0.1,1.519,52.307,-24.475,94.971,80,49,Vlad
0.556,-0.455,1.585,-91.797,-20.813,-33.386,0.796,0.053,1.499,53.406,-20.874,96.008,80,50,Vlad
0.65,-0.343,1.409,-91.248,2.808,-38.818,0.865,-0.004,1.457,55.725,-22.4,97.351,80,51,Vlad
0.631,-0.399,1.347,-95.825,-17.395,-52.185,0.87,-0.004,1.444,56.702,-25.818,98.572,80,52,Vlad
0.536,-0.411,1.281,-90.332,-43.274,-48.889,0.852,-0.031,1.432,54.565,-32.837,98.328,80,53,Vlad
0.532,-0.394,1.319,-85.876,-45.776,-44.434,0.792,-0.097,1.42,58.838,-26.55,99.365,80,54,Vlad
0.646,-0.318,1.297,-80.627,-32.715,-55.176,0.857,-0.128,1.388,65.674,-33.813,100.952,80,55,Vlad
0.672,-0.276,1.235,-81.543,-28.442,-61.401,0.939,-0.152,1.375,62.866,-42.786,95.276,80,56,Vlad
0.506,-0.323,1.173,-77.759,-31.067,-57.922,0.869,-0.252,1.37,67.749,-35.4,89.722,80,57,Vlad
0.564,-0.25,1.214,-73.303,-33.508,-60.303,0.831,-0.22,1.356,71.594,-31.555,84.595,80,58,Vlad
0.674,-0.195,1.222,-67.139,-29.297,-62.134,0.903,-0.263,1.334,71.777,-23.621,77.454,80,59,Vlad
0.645,-0.188,1.122,-70.557,-18.738,-63.538,0.821,-0.316,1.331,70.862,-10.071,73.853,80,60,Vlad
0.657,-0.2,1.081,-63.782,-36.621,-59.387,0.762,-0.323,1.31,66.162,2.014,70.068,80,61,Vlad
0.619,-0.16,1.104,-57.129,-27.222,-58.533,0.793,-0.345,1.296,60.486,6.775,66.101,80,62,Vlad
0.522,-0.137,1.176,-54.993,-19.958,-55.359,0.798,-0.393,1.354,50.781,9.338,65.063,80,63,Vlad
0.5,-0.056,1.231,-52.124,-29.602,-56.396,0.753,-0.459,1.424,42.725,9.399,64.026,80,64,Vlad
0.728,0.02,1.127,-55.664,-25.879,-51.025,0.723,-0.458,1.464,33.875,9.705,62.012,80,65,Vlad
0.65,-0.03,1.125,-59.631,-9.583,-56.396,0.703,-0.484,1.481,27.161,2.563,62.439,80,66,Vlad
0.704,0.042,1.096,-49.072,-6.226,-50.415,0.675,-0.514,1.476,19.653,-7.446,64.209,80,67,Vlad
0.649,0.077,1.067,-50.476,-19.043,-46.753,0.663,-0.521,1.482,14.465,-15.259,63.416,80,68,Vlad
0.512,0.033,1.129,-49.988,-16.479,-48.035,0.646,-0.556,1.503,8.118,-27.71,62.622,80,69,Vlad
0.601,0.092,1.264,-47.241,-16.724,-46.082,0.592,-0.558,1.487,3.357,-32.471,60.486,80,70,Vlad
0.792,0.147,1.144,-45.715,-9.705,-43.701,0.618,-0.605,1.416,2.014,-43.03,58.472,80,71,Vlad
0.684,0.151,1.087,-38.757,-0.366,-49.133,0.581,-0.5,1.542,-5.676,-41.992,63.721,80,72,Vlad
0.541,0.145,1.058,-24.597,1.831,-45.837,0.507,-0.634,1.403,3.662,-28.015,60.364,80,73,Vlad
0.612,0.146,1.079,-19.836,-7.263,-38.757,0.554,-0.577,1.388,-2.808,-34.973,64.514,80,74,Vlad
0.66,0.145,1.084,-12.085,-5.31,-44.312,0.566,-0.593,1.401,-1.953,-33.081,63.049,80,75,Vlad
0.715,0.193,1.036,2.014,-9.766,-35.156,0.558,-0.62,1.409,-2.502,-26.672,63.354,80,76,Vlad
0.444,0.178,0.924,9.338,1.648,-31.616,0.508,-0.646,1.422,-0.61,-13.916,62.012,80,77,Vlad
0.538,0.227,1.095,17.334,-7.324,-29.785,0.483,-0.646,1.397,2.197,-6.897,61.34,80,78,Vlad
0.532,0.182,1.237,7.813,-29.541,-24.292,0.536,-0.627,1.39,2.747,-11.597,62.439,80,79,Vlad
0.548,0.247,1.182,17.09,3.357,-26.001,0.617,-0.69,1.378,7.935,-8.118,57.19,80,80,Vlad
0.491,0.181,1.109,9.766,-0.061,-30.579,0.66,-0.683,1.34,10.864,-0.854,49.011,80,81,Vlad
0.458,0.199,1.197,16.052,1.526,-27.893,0.602,-0.734,1.3,15.198,8.362,36.255,80,82,Vlad
0.394,0.24,1.232,10.376,0.732,-30.823,0.695,-0.68,1.357,26.672,12.268,26.794,80,83,Vlad
0.609,0.198,1.202,6.348,-15.076,-30.09,0.547,-0.669,1.416,25.94,14.709,13.672,80,84,Vlad
0.608,0.171,1.121,-1.099,-7.446,-33.569,0.333,-0.732,1.342,36.438,40.71,-0.061,80,85,Vlad
0.598,0.13,1.104,0.183,-4.822,-35.645,0.362,-0.741,1.362,31.86,26.978,-8.85,80,86,Vlad
0.604,0.214,1.185,0.122,-11.597,-29.846,0.39,-0.734,1.411,31.311,12.268,-15.686,80,87,Vlad
0.664,0.229,1.185,-9.766,-24.475,-26.184,0.457,-0.761,1.43,30.151,8.423,-21.484,80,88,Vlad
0.745,0.198,1.157,-10.193,-28.015,-19.165,0.472,-0.813,1.5,24.414,3.967,-23.071,80,89,Vlad
0.702,0.194,1.179,-6.47,-27.222,-9.277,0.571,-0.806,1.526,18.799,6.287,-23.682,80,90,Vlad
0.464,0.206,1.094,-3.418,-9.827,0.671,0.646,-0.772,1.53,10.376,3.052,-26.367,80,91,Vlad
0.567,0.194,1.093,-1.709,-0.183,2.747,0.617,-0.752,1.469,1.099,1.709,-33.691,80,92,Vlad
0.475,0.302,1.13,-2.502,-8.972,7.568,0.687,-0.738,1.441,-11.169,-1.831,-38.391,80,93,Vlad
0.421,0.287,1.122,-4.761,1.831,11.536,0.753,-0.736,1.45,-23.865,-8.301,-43.518,80,94,Vlad
0.517,0.212,1.093,-5.859,13.611,13.733,0.753,-0.741,1.427,-30.701,-6.897,-53.894,80,95,Vlad
0.522,0.275,1.078,2.319,22.522,14.709,0.849,-0.711,1.342,-38.818,-14.648,-67.383,80,96,Vlad
0.501,0.305,1.054,5.493,22.583,15.808,0.783,-0.693,1.323,-51.208,-23.743,-81.238,80,97,Vlad
0.571,0.271,1.039,12.634,17.517,15.015,0.676,-0.683,1.313,-55.908,-25.146,-94.666,80,98,Vlad
0.628,0.25,1.048,15.93,7.996,19.714,0.694,-0.6,1.319,-59.265,-25.452,-100.891,80,99,Vlad
0.704,0.229,1.027,21.667,3.174,26.062,0.585,-0.573,1.36,-59.998,-18.494,-103.027,80,100,Vlad
0.788,0.211,1.0,23.438,-2.686,33.813,0.715,-0.513,1.377,-62.988,-17.883,-100.586,80,101,Vlad
0.814,0.153,0.917,29.358,-20.996,45.227,0.626,-0.496,1.367,-60.73,10.132,-95.947,80,102,Vlad
0.74,0.106,0.991,35.156,-50.049,58.472,0.587,-0.481,1.379,-55.969,29.053,-94.36,80,103,Vlad
0.719,0.091,0.97,45.532,-55.237,71.838,0.75,-0.397,1.287,-62.866,31.25,-89.539,80,104,Vlad
0.443,0.106,0.975,50.781,-44.861,78.003,0.767,-0.354,1.278,-62.622,41.016,-89.294,80,105,Vlad
0.418,0.142,1.042,53.345,-31.921,82.764,0.801,-0.326,1.264,-68.909,45.288,-89.966,80,106,Vlad
0.464,0.136,1.082,50.232,-18.433,79.041,0.738,-0.325,1.283,-70.068,46.753,-93.262,80,107,Vlad
0.346,0.103,1.082,47.791,3.296,74.646,0.701,-0.213,1.317,-75.989,36.926,-91.919,80,108,Vlad
0.303,0.128,1.144,44.128,23.56,75.5,0.804,-0.157,1.328,-81.909,22.339,-86.975,80,109,Vlad
0.335,0.099,1.196,37.598,35.767,70.679,0.874,-0.141,1.324,-88.379,8.362,-83.801,80,110,Vlad
0.478,0.069,1.106,33.264,32.898,68.542,0.895,-0.161,1.339,-87.646,13.184,-83.557,80,111,Vlad
0.523,-0.033,1.157,34.485,27.344,62.622,0.704,-0.102,1.343,-90.576,18.25,-85.022,80,112,Vlad
0.555,-0.047,1.182,35.034,22.583,68.481,0.697,-0.073,1.393,-91.614,15.442,-83.435,80,113,Vlad
0.662,-0.056,1.106,31.25,18.738,69.58,0.736,-0.016,1.396,-97.107,0.671,-78.979,80,114,Vlad
0.521,-0.151,1.061,27.161,14.893,67.322,0.77,0.028,1.432,-98.999,-3.845,-74.341,80,115,Vlad
0.495,-0.231,0.995,36.987,9.583,65.247,0.757,0.054,1.416,-99.365,-0.305,-71.045,80,116,Vlad
0.661,-0.279,1.019,48.34,-11.719,64.514,0.667,0.083,1.418,-98.206,4.822,-68.359,80,117,Vlad
0.584,-0.267,1.025,59.509,-14.404,64.697,0.693,0.122,1.442,-98.267,1.526,-64.026,80,118,Vlad
0.521,-0.283,1.069,70.374,-15.625,69.275,0.763,0.173,1.427,-99.731,-4.7,-60.608,80,119,Vlad
0.515,-0.311,1.042,78.125,-16.724,69.336,0.788,0.227,1.443,-100.586,-1.953,-58.044,80,120,Vlad
0.473,-0.329,1.057,85.022,-13.855,65.918,0.803,0.288,1.421,-101.013,1.77,-55.176,80,121,Vlad
0.379,-0.358,1.144,90.942,-8.362,64.026,0.726,0.336,1.461,-101.257,4.517,-54.321,80,122,Vlad
0.436,-0.291,1.16,94.91,3.296,59.326,0.78,0.398,1.437,-103.027,-0.549,-52.49,80,123,Vlad
0.387,-0.356,1.159,97.717,7.935,56.091,0.711,0.49,1.368,-107.544,-7.874,-50.659,80,124,Vlad
0.282,-0.41,1.245,100.83,14.465,54.932,0.621,0.457,1.45,-105.408,-9.583,-53.894,80,125,Vlad
0.322,-0.385,1.285,102.783,16.541,53.894,0.695,0.405,1.481,-105.164,-15.991,-52.612,80,126,Vlad
0.341,-0.394,1.309,101.44,18.86,49.866,0.702,0.401,1.448,-100.037,-14.709,-53.833,80,127,Vlad
0.305,-0.413,1.356,100.464,22.949,44.495,0.695,0.378,1.426,-94.238,-7.874,-58.289,80,128,Vlad
0.337,-0.46,1.386,97.046,26.489,44.983,0.638,0.403,1.477,-91.492,-1.343,-61.951,80,129,Vlad
0.351,-0.522,1.355,93.14,25.024,43.091,0.519,0.471,1.508,-88.013,5.554,-64.636,80,130,Vlad
0.314,-0.611,1.413,91.553,19.287,41.138,0.618,0.497,1.602,-85.083,3.479,-65.857,80,131,Vlad
0.317,-0.632,1.43,86.548,25.269,43.518,0.626,0.499,1.603,-81.299,-2.441,-62.439,80,132,Vlad
0.308,-0.642,1.507,86.243,17.761,40.344,0.53,0.553,1.562,-74.341,-1.099,-58.472,80,133,Vlad
0.293,-0.594,1.573,80.261,17.395,35.889,0.694,0.565,1.634,-70.007,-4.761,-57.617,80,134,Vlad
0.369,-0.66,1.541,68.054,-12.634,35.95,0.468,0.684,1.653,-71.899,-2.502,-55.542,80,135,Vlad
0.253,-0.767,1.571,61.951,-15.137,31.128,0.592,0.56,1.677,-61.768,0.244,-58.777,80,136,Vlad
0.232,-0.844,1.505,57.678,15.381,33.63,0.521,0.558,1.631,-56.763,-6.714,-54.932,80,137,Vlad
0.396,-0.898,1.41,61.279,20.142,27.1,0.505,0.638,1.702,-48.523,-2.808,-54.504,80,138,Vlad
0.295,-0.937,1.355,68.604,11.719,30.518,0.638,0.613,1.719,-47.791,-10.559,-51.392,80,139,Vlad
0.272,-0.85,1.445,80.2,-5.371,31.738,0.436,0.729,1.649,-45.288,2.93,-49.316,80,140,Vlad
0.297,-0.808,1.534,73.425,0.0,28.992,0.481,0.693,1.667,-41.931,10.681,-51.575,80,141,Vlad
0.194,-0.838,1.57,71.777,8.484,33.691,0.486,0.675,1.731,-45.41,5.92,-45.593,80,142,Vlad
0.272,-0.857,1.624,74.524,-0.977,34.668,0.497,0.655,1.681,-44.861,8.118,-35.156,80,143,Vlad
0.249,-0.805,1.647,67.81,11.353,32.593,0.439,0.709,1.677,-41.687,17.578,-27.771,80,144,Vlad
0.21,-0.833,1.633,67.017,20.508,32.043,0.45,0.766,1.787,-46.204,18.677,-22.4,80,145,Vlad
0.179,-0.881,1.73,72.021,15.32,33.325,0.427,0.696,1.812,-50.781,24.658,-17.151,80,146,Vlad
0.268,-0.786,1.783,71.228,18.433,29.724,0.432,0.736,1.81,-50.415,30.396,-14.832,80,147,Vlad
0.242,-0.774,1.848,66.772,27.1,24.597,0.412,0.786,1.825,-50.415,28.564,-11.353,80,148,Vlad
0.344,-0.694,1.854,67.566,26.55,21.057,0.398,0.785,1.85,-46.509,32.593,-7.751,80,149,Vlad
0.298,-0.723,1.829,62.317,23.987,14.16,0.423,0.797,1.854,-43.762,36.56,-5.371,80,150,Vlad
0.191,-0.762,1.881,59.753,11.658,9.521,0.457,0.816,1.925,-40.71,36.194,-5.676,80,151,Vlad
0.262,-0.728,1.903,58.472,4.333,2.258,0.394,0.81,1.951,-35.4,36.438,-7.751,80,152,Vlad
0.273,-0.749,1.892,52.612,4.517,-7.874,0.436,0.795,1.946,-30.273,35.828,-5.493,80,153,Vlad
0.327,-0.788,1.846,46.387,6.897,-9.155,0.418,0.881,1.926,-27.1,38.025,-0.793,80,154,Vlad
0.149,-0.929,1.833,46.082,0.183,-12.634,0.444,0.853,1.998,-25.879,38.147,-1.221,80,155,Vlad
0.214,-0.896,1.906,52.49,-28.748,-9.338,0.438,0.805,2.049,-25.146,40.771,-2.563,80,156,Vlad
0.32,-0.794,1.941,46.631,-23.743,-22.705,0.46,0.82,2.045,-22.522,37.842,0.122,80,157,Vlad
0.389,-0.789,1.897,34.119,0.916,-27.344,0.417,0.838,2.029,-18.25,35.828,2.075,80,158,Vlad
0.223,-0.897,1.875,29.907,-8.179,-23.865,0.439,0.847,2.062,-16.907,35.645,0.0,80,159,Vlad
0.233,-0.913,1.908,34.973,-29.175,-19.47,0.458,0.869,2.084,-16.785,28.931,-2.014,80,160,Vlad
0.388,-0.85,1.967,33.447,-24.475,-22.4,0.513,0.853,2.099,-15.564,22.034,-1.831,80,161,Vlad
0.396,-0.776,1.889,18.555,18.188,-27.222,0.473,0.84,2.113,-11.475,18.433,-1.953,80,162,Vlad
0.315,-0.951,1.846,9.338,25.757,-23.193,0.45,0.87,2.095,-13.0,12.207,-3.357,80,163,Vlad
0.31,-1.014,1.891,12.329,2.747,-13.977,0.436,0.873,2.089,-11.047,11.78,-3.906,80,164,Vlad
0.315,-0.877,1.937,10.864,0.366,-12.085,0.478,0.844,2.131,-12.695,0.061,-1.038,80,165,Vlad
0.377,-0.925,1.972,3.357,14.832,-17.7,0.424,0.785,2.127,-8.911,-4.822,1.038,80,166,Vlad
0.398,-1.047,1.948,6.287,14.282,-14.465,0.367,0.835,2.076,-6.104,-3.235,0.061,80,167,Vlad
0.334,-0.905,1.985,9.827,7.08,-14.099,0.402,0.858,2.061,-7.324,-3.357,2.136,80,168,Vlad
0.382,-0.886,2.012,4.578,13.672,-12.268,0.455,0.846,2.088,-11.23,-7.629,6.104,80,169,Vlad
0.388,-0.934,1.99,7.324,11.23,-15.259,0.476,0.847,2.069,-10.071,-4.517,9.827,80,170,Vlad
0.398,-0.923,1.995,9.705,15.625,-13.367,0.454,0.939,2.083,-9.399,-0.61,10.925,80,171,Vlad
0.39,-0.853,2.004,9.033,20.874,-11.108,0.451,0.996,2.099,-10.62,-2.747,10.681,80,172,Vlad
0.301,-0.826,1.992,6.165,33.569,-10.742,0.492,0.943,2.122,-12.146,0.183,9.766,80,173,Vlad
0.325,-0.87,1.975,5.005,39.612,-11.047,0.552,0.984,2.112,-15.32,-5.493,13.062,80,174,Vlad
0.436,-0.873,1.991,10.315,38.33,-12.817,0.451,0.966,2.105,-12.024,-7.874,13.611,80,175,Vlad
0.418,-0.828,1.994,11.414,47.424,-14.587,0.45,0.939,2.125,-11.108,-6.287,12.939,80,176,Vlad
0.45,-0.89,2.03,12.085,52.124,-12.939,0.587,0.902,2.113,-12.268,-5.798,11.963,80,177,Vlad
0.415,-0.857,2.057,12.695,48.218,-11.597,0.515,0.909,2.109,-11.292,-5.676,11.658,80,178,Vlad
0.447,-0.897,2.091,9.827,60.913,-11.902,0.535,0.904,2.116,-7.69,-1.953,9.705,80,179,Vlad
0.509,-0.926,2.083,10.62,68.787,-14.099,0.519,0.875,2.116,-4.883,-1.038,4.517,80,180,Vlad
0.487,-0.941,2.096,13.245,64.514,-11.353,0.542,0.901,2.108,-3.906,3.967,0.122,80,181,Vlad
0.376,-0.949,2.142,14.709,54.871,-6.47,0.557,0.88,2.125,-4.761,3.784,-1.526,80,182,Vlad
0.343,-0.924,2.181,13.672,47.18,-7.446,0.485,0.853,2.11,-1.953,8.789,-2.502,80,183,Vlad
0.346,-0.9,2.212,15.991,36.194,-11.169,0.484,0.882,2.089,-0.183,15.747,-5.188,80,184,Vlad
0.488,-0.954,2.226,17.09,25.024,-13.794,0.55,0.881,2.11,-2.563,15.686,-4.395,80,185,Vlad
0.539,-0.936,2.246,18.005,12.451,-13.062,0.52,0.86,2.141,-3.235,18.25,-1.953,80,186,Vlad
0.451,-0.947,2.263,13.611,9.827,-7.568,0.498,0.871,2.173,-3.174,19.836,-0.854,80,187,Vlad
0.402,-0.946,2.268,12.878,6.531,-5.31,0.499,0.86,2.175,-2.441,20.264,-3.113,80,188,Vlad
0.408,-0.975,2.232,16.052,-2.38,-4.272,0.53,0.883,2.172,-4.639,18.311,-3.906,80,189,Vlad
0.472,-0.953,2.223,18.25,-5.981,-3.601,0.529,0.882,2.195,-6.165,16.541,-1.953,80,190,Vlad
0.472,-0.91,2.237,17.151,-1.892,-3.357,0.52,0.869,2.224,-4.761,16.846,-0.122,80,191,Vlad
0.436,-0.932,2.223,14.587,-1.648,-1.282,0.487,0.867,2.232,-3.235,14.099,-0.488,80,192,Vlad
0.394,-0.936,2.209,14.282,-8.545,-1.221,0.499,0.889,2.22,-2.38,12.207,-2.258,80,193,Vlad
0.42,-0.888,2.198,16.357,-16.235,-2.747,0.527,0.889,2.225,-2.869,11.78,-2.258,80,194,Vlad
0.459,-0.855,2.223,16.846,-14.587,-5.493,0.526,0.891,2.252,-5.31,7.751,0.244,80,195,Vlad
0.45,-0.835,2.25,16.235,-15.137,-5.371,0.539,0.885,2.282,-2.686,6.714,1.831,80,196,Vlad
0.424,-0.858,2.245,12.146,-15.991,-2.686,0.54,0.869,2.274,0.305,1.77,0.732,80,197,Vlad
0.399,-0.896,2.232,10.071,-15.625,-1.831,0.577,0.867,2.269,2.625,-2.869,0.977,80,198,Vlad
0.457,-0.88,2.234,10.986,-17.822,-2.319,0.589,0.838,2.292,3.784,-10.62,2.625,80,199,Vlad
0.476,-0.853,2.261,8.789,-14.954,-4.578,0.534,0.832,2.253,10.437,-7.324,2.258,80,200,Vlad
0.433,-0.905,2.256,4.761,-10.498,-2.319,0.466,0.859,2.245,13.123,-4.578,-0.793,80,201,Vlad
0.397,-1.006,2.211,1.404,-7.751,-1.709,0.539,0.843,2.245,10.437,-10.071,-0.427,80,202,Vlad
0.527,-1.022,2.221,1.77,-11.23,-2.502,0.454,0.843,2.242,11.414,-7.935,0.916,80,203,Vlad
0.458,-0.917,2.287,-0.244,-9.216,-0.977,0.466,0.861,2.223,11.23,-11.108,2.441,80,204,Vlad
0.319,-0.958,2.317,-8.118,6.714,6.897,0.472,0.86,2.206,11.902,-13.672,2.747,80,205,Vlad
0.425,-0.96,2.315,-4.028,1.587,15.076,0.469,0.867,2.204,13.733,-13.0,1.709,80,206,Vlad
0.52,-0.867,2.344,0.916,-4.883,14.709,0.47,0.851,2.184,16.907,-10.071,2.014,80,207,Vlad
0.454,-0.794,2.319,-5.188,4.639,11.658,0.453,0.865,2.185,20.935,-7.874,3.357,80,208,Vlad
0.441,-0.872,2.273,-10.986,4.883,9.277,0.421,0.866,2.152,24.292,-5.493,3.235,80,209,Vlad
0.46,-0.848,2.253,-9.338,-14.343,10.132,0.49,0.902,2.146,22.949,-7.935,3.662,80,210,Vlad
0.382,-0.837,2.24,-10.376,-15.808,7.507,0.571,0.847,2.136,21.851,-9.888,4.456,80,211,Vlad
0.411,-0.818,2.266,-14.16,-18.372,2.502,0.52,0.803,2.156,25.33,-10.559,6.348,80,212,Vlad
0.454,-0.761,2.273,-20.569,-17.395,-1.404,0.462,0.789,2.122,32.104,-7.935,6.226,80,213,Vlad
0.417,-0.807,2.231,-28.564,-11.841,-3.357,0.484,0.817,2.109,33.63,-11.475,6.592,80,214,Vlad
0.368,-0.881,2.184,-34.729,-8.606,-2.625,0.525,0.787,2.106,32.043,-19.287,9.033,80,215,Vlad
0.427,-0.923,2.167,-34.546,-15.259,-3.479,0.436,0.746,2.088,35.095,-25.146,13.306,80,216,Vlad
0.456,-0.847,2.182,-35.034,-19.348,-7.202,0.407,0.772,2.041,39.001,-27.954,16.296,80,217,Vlad
0.486,-0.871,2.195,-38.147,-20.081,-8.179,0.479,0.795,2.006,38.086,-32.471,17.761,80,218,Vlad
0.404,-0.787,2.169,-41.687,-23.193,-5.798,0.46,0.796,1.98,39.856,-26.978,17.273,80,219,Vlad
0.335,-0.787,2.133,-43.884,-31.799,-1.404,0.464,0.769,1.977,42.847,-23.376,17.944,80,220,Vlad
0.373,-0.822,2.096,-43.884,-37.17,-5.981,0.465,0.767,1.953,45.227,-22.339,18.86,80,221,Vlad
0.542,-0.795,2.021,-41.748,-46.021,-9.521,0.477,0.744,1.935,47.485,-22.583,20.996,80,222,Vlad
0.508,-0.883,1.994,-42.297,-50.598,-11.292,0.48,0.729,1.909,50.232,-19.958,23.804,80,223,Vlad
0.374,-0.848,2.001,-44.861,-47.546,-4.028,0.5,0.732,1.891,51.514,-19.287,27.1,80,224,Vlad
0.354,-0.851,1.967,-49.194,-44.8,-5.188,0.462,0.727,1.874,56.458,-17.822,30.884,80,225,Vlad
0.449,-0.844,1.957,-52.063,-37.903,-12.451,0.483,0.723,1.858,57.556,-18.799,36.987,80,226,Vlad
0.433,-0.788,1.935,-54.626,-35.461,-13.367,0.54,0.726,1.814,58.044,-16.357,42.786,80,227,Vlad
0.421,-0.776,1.913,-59.021,-29.419,-11.841,0.51,0.752,1.784,58.96,-12.329,45.227,80,228,Vlad
0.475,-0.719,1.886,-61.279,-26.062,-14.221,0.548,0.694,1.765,62.988,-12.695,48.523,80,229,Vlad
0.446,-0.693,1.865,-66.406,-18.127,-19.775,0.577,0.702,1.797,60.12,-14.893,53.467,80,230,Vlad
0.493,-0.75,1.81,-69.336,-15.991,-22.705,0.604,0.651,1.767,61.096,-18.494,59.082,80,231,Vlad
0.508,-0.745,1.789,-69.336,-20.203,-21.851,0.555,0.632,1.741,63.66,-21.057,61.157,80,232,Vlad
0.398,-0.729,1.743,-71.899,-24.658,-17.761,0.612,0.603,1.71,65.247,-25.879,65.369,80,233,Vlad
0.381,-0.746,1.759,-71.045,-24.719,-18.25,0.688,0.585,1.689,67.81,-24.475,69.275,80,234,Vlad
0.398,-0.66,1.783,-70.19,-19.775,-21.545,0.626,0.583,1.653,68.237,-19.714,71.655,80,235,Vlad
0.472,-0.573,1.749,-74.768,-5.737,-23.926,0.64,0.549,1.651,72.632,-21.851,72.021,80,236,Vlad
0.513,-0.582,1.667,-85.144,4.822,-24.597,0.689,0.515,1.617,74.463,-25.574,70.74,80,237,Vlad
0.488,-0.686,1.629,-84.412,-2.502,-27.649,0.702,0.513,1.553,78.918,-21.057,68.481,80,238,Vlad
0.435,-0.618,1.622,-75.073,-21.118,-26.733,0.685,0.51,1.531,80.688,-23.071,66.223,80,239,Vlad
