ax_left,ay_left,az_left,wx_left,wy_left,wz_left,ax_right,ay_right,az_right,wx_right,wy_right,wz_right,id,time,person
0.695,0.332,1.19,-22.4,8.728,-23.926,0.696,-0.367,1.329,0.0,3.784,8.057,63,85,Vlad
0.65,0.315,1.196,-17.761,16.541,-21.79,0.71,-0.36,1.34,-1.77,4.272,3.906,63,86,Vlad
0.575,0.353,1.216,-13.245,21.79,-19.958,0.698,-0.366,1.346,-2.441,4.15,-0.427,63,87,Vlad
0.618,0.36,1.272,-10.681,14.709,-20.874,0.659,-0.346,1.359,-1.953,5.554,-3.906,63,88,Vlad
0.604,0.386,1.284,-10.681,9.216,-19.165,0.639,-0.354,1.377,-0.854,1.648,-5.371,63,89,Vlad
0.58,0.425,1.306,-10.559,2.563,-18.982,0.604,-0.356,1.357,0.183,0.671,-3.174,63,90,Vlad
0.57,0.397,1.316,-9.827,-4.211,-15.93,0.65,-0.349,1.367,0.427,2.502,-2.93,63,91,Vlad
0.61,0.396,1.329,-8.911,-8.24,-15.564,0.663,-0.345,1.385,1.831,4.211,-3.418,63,92,Vlad
0.598,0.394,1.289,-8.728,-4.761,-15.137,0.694,-0.347,1.397,2.563,2.686,-1.77,63,93,Vlad
0.614,0.389,1.248,-6.348,1.221,-14.893,0.675,-0.349,1.396,3.662,2.136,0.305,63,94,Vlad
0.602,0.389,1.198,-1.038,10.01,-10.864,0.657,-0.349,1.384,4.639,4.7,0.793,63,95,Vlad
0.583,0.385,1.216,4.822,14.832,-3.296,0.666,-0.36,1.355,3.723,5.493,1.099,63,96,Vlad
0.562,0.395,1.293,8.118,7.69,-1.282,0.661,-0.362,1.353,2.991,2.869,3.296,63,97,Vlad
0.628,0.388,1.325,6.287,-0.916,-0.488,0.7,-0.349,1.362,2.38,1.953,4.15,63,98,Vlad
0.575,0.382,1.328,4.395,6.226,1.038,0.687,-0.354,1.396,2.563,1.465,5.066,63,99,Vlad
0.579,0.389,1.302,4.333,9.766,2.502,0.686,-0.352,1.406,3.662,1.831,6.775,63,100,Vlad
0.548,0.374,1.291,5.92,15.32,3.845,0.703,-0.354,1.398,3.845,-0.732,7.263,63,101,Vlad
0.578,0.392,1.284,7.202,10.559,2.869,0.693,-0.365,1.384,4.456,-0.793,7.385,63,102,Vlad
0.592,0.394,1.304,7.324,5.188,-0.122,0.716,-0.374,1.358,4.395,-0.244,7.507,63,103,Vlad
0.593,0.387,1.321,5.615,5.554,-1.099,0.717,-0.379,1.348,3.662,-0.488,6.775,63,104,Vlad
0.576,0.376,1.325,3.601,3.906,-1.953,0.72,-0.364,1.333,1.404,-1.221,5.371,63,105,Vlad
0.57,0.379,1.303,2.136,5.31,-1.77,0.697,-0.377,1.326,-1.709,-1.831,2.686,63,106,Vlad
0.58,0.374,1.298,0.671,3.601,-3.113,0.691,-0.392,1.345,-3.601,-1.099,1.099,63,107,Vlad
0.588,0.379,1.29,-1.038,1.709,-5.31,0.694,-0.379,1.359,-4.517,-0.244,-1.831,63,108,Vlad
0.604,0.378,1.284,-1.77,1.099,-6.592,0.694,-0.365,1.372,-6.287,-0.793,-5.005,63,109,Vlad
0.608,0.376,1.285,-1.404,1.953,-6.714,0.714,-0.377,1.371,-8.423,-0.427,-8.85,63,110,Vlad
0.648,0.373,1.281,-2.197,1.465,-5.066,0.731,-0.371,1.367,-10.254,1.404,-11.292,63,111,Vlad
0.657,0.402,1.286,-2.197,0.854,-5.005,0.717,-0.364,1.367,-12.512,3.235,-13.123,63,112,Vlad
0.645,0.405,1.275,-0.916,1.709,-4.517,0.708,-0.338,1.359,-14.343,5.249,-15.259,63,113,Vlad
0.618,0.39,1.28,1.099,3.479,-2.991,0.714,-0.348,1.361,-16.235,4.517,-16.968,63,114,Vlad
0.623,0.403,1.289,2.808,3.052,-0.732,0.717,-0.337,1.351,-17.029,6.714,-18.433,63,115,Vlad
0.638,0.41,1.279,5.005,2.747,2.258,0.725,-0.325,1.346,-18.677,6.897,-18.066,63,116,Vlad
0.618,0.396,1.278,9.033,5.249,5.066,0.714,-0.308,1.332,-21.301,5.066,-18.677,63,117,Vlad
0.616,0.384,1.278,13.184,8.301,8.911,0.704,-0.304,1.348,-22.827,1.892,-18.86,63,118,Vlad
0.61,0.379,1.278,16.296,11.414,11.658,0.728,-0.304,1.363,-22.766,-3.418,-17.639,63,119,Vlad
0.6,0.38,1.274,18.555,11.169,15.93,0.715,-0.29,1.36,-22.583,-5.615,-18.616,63,120,Vlad
0.606,0.378,1.281,20.935,8.728,18.005,0.668,-0.281,1.355,-22.644,-6.592,-18.921,63,121,Vlad
0.633,0.366,1.282,22.644,8.789,20.203,0.7,-0.284,1.367,-23.132,-10.376,-17.761,63,122,Vlad
0.641,0.336,1.294,23.254,10.742,21.729,0.729,-0.258,1.358,-21.606,-11.414,-15.747,63,123,Vlad
0.636,0.354,1.289,23.438,10.803,22.827,0.796,-0.251,1.316,-23.01,-10.925,-15.869,63,124,Vlad
0.685,0.32,1.265,24.841,2.808,22.461,0.762,-0.226,1.292,-26.428,-7.629,-17.639,63,125,Vlad
0.701,0.304,1.261,27.405,-0.305,22.888,0.789,-0.218,1.268,-29.785,-8.301,-19.043,63,126,Vlad
0.717,0.295,1.245,28.32,2.197,22.461,0.807,-0.215,1.272,-33.325,-10.498,-21.545,63,127,Vlad
0.677,0.282,1.228,30.762,6.042,22.278,0.697,-0.194,1.284,-34.668,-2.502,-24.719,63,128,Vlad
0.655,0.253,1.25,33.569,10.559,22.522,0.722,-0.201,1.294,-36.499,-3.052,-25.818,63,129,Vlad
0.701,0.228,1.284,32.288,1.77,19.958,0.726,-0.181,1.318,-36.499,-8.606,-24.353,63,130,Vlad
0.684,0.275,1.267,30.701,6.409,18.555,0.709,-0.165,1.312,-35.706,-4.211,-24.475,63,131,Vlad
0.69,0.234,1.246,29.236,14.465,20.691,0.683,-0.149,1.268,-37.72,-3.418,-26.917,63,132,Vlad
0.663,0.217,1.254,29.48,15.808,22.766,0.679,-0.144,1.274,-39.856,-3.235,-29.236,63,133,Vlad
0.68,0.224,1.246,29.602,8.728,27.039,0.691,-0.126,1.307,-40.405,-5.371,-27.588,63,134,Vlad
0.653,0.229,1.241,31.067,7.202,27.405,0.707,-0.1,1.32,-39.001,-6.409,-25.269,63,135,Vlad
0.658,0.211,1.252,33.203,0.671,29.053,0.684,-0.097,1.319,-38.33,-2.197,-27.649,63,136,Vlad
0.693,0.198,1.278,36.438,-5.676,28.931,0.687,-0.088,1.29,-38.635,-2.502,-28.381,63,137,Vlad
0.74,0.2,1.271,35.767,-0.061,32.471,0.709,-0.072,1.25,-39.856,-2.808,-27.771,63,138,Vlad
0.696,0.159,1.257,36.499,5.31,32.959,0.739,-0.04,1.257,-43.457,-3.906,-27.222,63,139,Vlad
0.719,0.117,1.262,38.086,6.409,34.973,0.7,-0.013,1.269,-44.067,-3.662,-26.672,63,140,Vlad
0.714,0.089,1.264,39.49,0.366,35.156,0.701,-0.026,1.286,-45.105,-7.141,-26.733,63,141,Vlad
0.676,0.094,1.286,39.124,5.371,37.231,0.673,-0.018,1.299,-44.25,-8.423,-27.466,63,142,Vlad
0.734,0.097,1.253,39.429,6.226,39.185,0.674,-0.007,1.325,-40.1,-6.714,-26.245,63,143,Vlad
0.717,0.06,1.236,40.588,11.902,40.039,0.696,0.015,1.299,-34.18,-3.54,-25.696,63,144,Vlad
0.683,0.03,1.268,42.603,18.982,38.635,0.72,0.054,1.26,-29.419,-3.723,-27.649,63,145,Vlad
0.746,-0.01,1.29,42.603,18.799,38.94,0.719,0.09,1.253,-27.771,-3.296,-31.25,63,146,Vlad
0.74,0.004,1.264,42.419,16.785,40.039,0.737,0.112,1.252,-28.625,-2.38,-36.255,63,147,Vlad
0.698,-0.022,1.273,44.617,10.437,42.48,0.708,0.117,1.275,-30.151,2.014,-38.696,63,148,Vlad
0.673,-0.064,1.268,47.424,5.005,39.917,0.681,0.12,1.312,-31.433,3.235,-37.72,63,149,Vlad
0.678,-0.077,1.3,50.11,7.751,40.71,0.668,0.118,1.319,-32.104,5.005,-37.598,63,150,Vlad
0.657,-0.098,1.311,48.096,16.418,37.537,0.666,0.124,1.317,-32.166,8.545,-37.537,63,151,Vlad
0.651,-0.124,1.288,44.312,13.672,36.072,0.693,0.146,1.324,-33.264,8.911,-36.316,63,152,Vlad
0.753,-0.187,1.311,43.152,8.728,34.851,0.656,0.181,1.306,-33.264,10.254,-35.156,63,153,Vlad
0.702,-0.197,1.321,40.344,8.423,35.95,0.672,0.204,1.287,-34.729,9.521,-34.546,63,154,Vlad
0.709,-0.206,1.327,37.292,10.132,36.194,0.678,0.221,1.327,-35.828,7.141,-34.607,63,155,Vlad
0.695,-0.199,1.341,37.17,5.737,37.598,0.643,0.228,1.298,-35.95,9.583,-33.508,63,156,Vlad
0.676,-0.208,1.375,37.72,3.601,34.241,0.665,0.248,1.327,-37.292,9.521,-30.273,63,157,Vlad
0.658,-0.219,1.343,38.086,2.197,32.349,0.673,0.28,1.332,-38.147,6.287,-29.358,63,158,Vlad
0.679,-0.229,1.363,38.879,1.648,33.936,0.645,0.301,1.329,-37.964,5.615,-29.907,63,159,Vlad
0.671,-0.243,1.376,39.612,6.958,33.447,0.63,0.303,1.343,-39.49,2.197,-28.381,63,160,Vlad
0.672,-0.268,1.355,39.795,8.484,30.823,0.644,0.31,1.366,-39.49,-1.16,-26.978,63,161,Vlad
0.704,-0.282,1.367,40.71,-0.305,30.518,0.676,0.33,1.362,-38.94,-2.686,-26.062,63,162,Vlad
0.664,-0.293,1.367,40.649,-2.319,29.48,0.639,0.358,1.348,-39.917,-3.54,-25.94,63,163,Vlad
0.666,-0.289,1.38,39.795,-1.16,27.71,0.661,0.377,1.387,-39.063,-4.578,-24.597,63,164,Vlad
0.665,-0.31,1.38,39.307,-2.991,27.71,0.654,0.415,1.389,-39.063,-8.423,-23.865,63,165,Vlad
0.693,-0.342,1.369,38.635,-5.005,28.076,0.629,0.401,1.352,-39.001,-6.226,-23.682,63,166,Vlad
0.682,-0.369,1.371,38.757,-6.165,27.405,0.636,0.435,1.389,-38.452,-9.155,-23.315,63,167,Vlad
0.647,-0.389,1.371,39.856,-10.742,27.527,0.614,0.428,1.421,-39.734,-9.094,-22.217,63,168,Vlad
0.68,-0.397,1.369,40.833,-12.024,26.855,0.617,0.453,1.402,-39.856,-4.761,-21.179,63,169,Vlad
0.64,-0.415,1.392,41.565,-8.179,28.503,0.632,0.446,1.419,-40.344,-3.052,-19.226,63,170,Vlad
0.664,-0.445,1.377,41.443,-3.54,25.879,0.626,0.469,1.41,-39.734,0.0,-17.822,63,171,Vlad
0.624,-0.458,1.398,40.649,-8.118,25.574,0.642,0.487,1.404,-40.71,0.305,-17.517,63,172,Vlad
0.63,-0.465,1.39,42.786,-10.986,27.344,0.631,0.507,1.401,-40.894,1.282,-16.968,63,173,Vlad
0.633,-0.493,1.403,43.274,-10.742,26.306,0.628,0.505,1.423,-42.297,-2.625,-15.259,63,174,Vlad
0.629,-0.505,1.429,44.128,-2.441,26.001,0.621,0.514,1.4,-42.297,-3.235,-16.357,63,175,Vlad
0.584,-0.503,1.454,42.542,3.357,27.1,0.61,0.521,1.43,-42.542,-2.441,-16.724,63,176,Vlad
0.596,-0.486,1.462,41.199,2.991,27.344,0.599,0.546,1.445,-43.213,-5.371,-15.747,63,177,Vlad
0.591,-0.509,1.463,39.795,1.831,26.428,0.615,0.546,1.433,-44.312,-6.531,-15.503,63,178,Vlad
0.576,-0.549,1.478,39.124,5.066,26.001,0.602,0.555,1.422,-43.396,-5.432,-14.038,63,179,Vlad
0.631,-0.561,1.465,39.246,13.0,23.865,0.621,0.59,1.447,-44.373,-11.108,-13.733,63,180,Vlad
0.626,-0.599,1.465,39.368,13.123,23.071,0.583,0.602,1.44,-45.593,-13.489,-15.259,63,181,Vlad
0.569,-0.627,1.474,39.978,11.353,22.705,0.543,0.578,1.437,-44.678,-13.306,-17.151,63,182,Vlad
0.578,-0.627,1.491,41.748,7.385,21.484,0.577,0.61,1.47,-46.326,-17.944,-16.724,63,183,Vlad
0.563,-0.626,1.498,42.908,9.094,21.851,0.56,0.601,1.498,-45.654,-18.616,-15.747,63,184,Vlad
0.555,-0.613,1.51,41.748,10.376,18.127,0.528,0.593,1.466,-43.945,-17.273,-14.893,63,185,Vlad
0.585,-0.63,1.528,40.833,1.892,19.409,0.53,0.611,1.52,-43.945,-18.494,-14.099,63,186,Vlad
0.585,-0.656,1.522,40.405,0.916,20.874,0.491,0.61,1.502,-42.053,-18.555,-13.916,63,187,Vlad
0.563,-0.686,1.532,41.26,4.089,20.203,0.558,0.608,1.511,-41.748,-18.372,-14.16,63,188,Vlad
0.554,-0.687,1.53,43.213,1.77,17.578,0.533,0.686,1.519,-42.664,-15.137,-14.832,63,189,Vlad
0.542,-0.682,1.542,42.908,-0.549,17.761,0.558,0.661,1.518,-41.809,-10.071,-15.808,63,190,Vlad
0.568,-0.676,1.555,41.443,-3.296,17.639,0.539,0.729,1.472,-42.969,-1.831,-17.7,63,191,Vlad
0.531,-0.709,1.582,43.335,-4.333,17.883,0.591,0.756,1.519,-45.776,5.249,-18.738,63,192,Vlad
0.552,-0.689,1.595,44.373,-4.883,17.212,0.501,0.794,1.479,-47.241,11.841,-19.348,63,193,Vlad
0.541,-0.727,1.595,43.945,-5.493,14.893,0.523,0.804,1.516,-47.668,14.465,-23.438,63,194,Vlad
0.515,-0.717,1.595,44.067,-4.395,14.893,0.509,0.859,1.553,-53.101,15.015,-25.452,63,195,Vlad
0.53,-0.74,1.632,44.617,-0.916,13.977,0.535,0.8,1.581,-54.077,19.775,-27.161,63,196,Vlad
0.534,-0.74,1.646,44.8,1.038,14.465,0.515,0.759,1.597,-53.528,20.203,-28.381,63,197,Vlad
0.501,-0.729,1.656,43.396,3.235,12.817,0.467,0.688,1.64,-51.025,20.142,-28.381,63,198,Vlad
0.528,-0.713,1.675,43.396,3.601,12.634,0.444,0.735,1.654,-48.34,25.513,-29.358,63,199,Vlad
0.519,-0.764,1.679,43.762,5.981,14.771,0.514,0.708,1.697,-47.302,28.076,-29.846,63,200,Vlad
0.49,-0.702,1.716,42.175,11.536,16.663,0.487,0.751,1.676,-45.166,29.602,-28.809,63,201,Vlad
0.551,-0.718,1.722,41.382,14.893,17.822,0.473,0.799,1.758,-44.006,23.499,-28.564,63,202,Vlad
0.493,-0.753,1.692,38.33,21.484,22.339,0.434,0.74,1.785,-43.274,14.709,-26.428,63,203,Vlad
0.493,-0.824,1.745,35.4,14.038,25.574,0.475,0.76,1.751,-38.574,16.052,-26.55,63,204,Vlad
0.514,-0.843,1.779,36.865,-4.944,23.865,0.465,0.854,1.748,-36.743,13.733,-26.367,63,205,Vlad
0.488,-0.846,1.793,38.025,-11.78,18.433,0.405,0.82,1.778,-35.767,6.836,-24.17,63,206,Vlad
0.465,-0.858,1.77,36.865,-10.315,19.409,0.449,0.827,1.812,-37.109,0.732,-22.766,63,207,Vlad
0.468,-0.896,1.767,37.048,-9.705,19.104,0.431,0.895,1.769,-35.767,1.831,-23.804,63,208,Vlad
0.48,-0.868,1.799,38.757,-10.742,18.127,0.38,0.867,1.755,-34.302,2.991,-26.062,63,209,Vlad
0.471,-0.889,1.782,41.748,-10.315,14.709,0.422,0.844,1.816,-35.217,4.272,-26.367,63,210,Vlad
0.433,-0.878,1.784,43.213,-7.507,14.771,0.359,0.889,1.801,-32.837,13.55,-22.4,63,211,Vlad
0.441,-0.865,1.794,43.823,-3.479,13.733,0.381,0.889,1.781,-25.452,25.391,-19.287,63,212,Vlad
0.453,-0.899,1.797,44.983,1.831,13.428,0.407,0.85,1.821,-22.766,27.283,-18.799,63,213,Vlad
0.448,-0.855,1.844,44.739,4.7,12.573,0.408,0.915,1.858,-21.79,28.137,-22.644,63,214,Vlad
0.454,-0.875,1.839,44.189,1.709,13.367,0.399,0.919,1.873,-26.367,27.283,-28.87,63,215,Vlad
0.397,-0.924,1.822,45.41,1.953,17.029,0.402,0.854,1.861,-31.433,28.076,-29.724,63,216,Vlad
0.444,-0.874,1.894,46.265,4.639,16.907,0.338,0.911,1.831,-34.607,32.593,-24.902,63,217,Vlad
0.353,-0.831,1.903,45.959,2.075,14.465,0.399,0.871,1.877,-37.598,30.212,-21.301,63,218,Vlad
0.28,-0.775,1.91,42.175,0.671,19.592,0.373,0.856,1.93,-39.612,26.55,-20.752,63,219,Vlad
0.356,-0.774,1.885,36.499,4.639,20.996,0.317,0.96,1.946,-41.016,23.315,-21.24,63,220,Vlad
0.384,-0.804,1.89,30.701,13.855,18.25,0.312,0.913,1.991,-41.931,17.7,-20.264,63,221,Vlad
0.448,-0.834,1.907,26.733,19.836,18.616,0.342,0.899,2.006,-38.879,12.207,-20.203,63,222,Vlad
0.41,-0.847,1.934,24.17,18.799,18.005,0.317,0.938,2.014,-35.034,7.874,-20.02,63,223,Vlad
0.479,-0.895,1.996,26.489,8.789,12.207,0.367,0.952,2.051,-32.349,5.676,-18.555,63,224,Vlad
0.419,-0.849,2.014,28.748,-3.052,11.841,0.323,0.953,2.067,-31.616,5.737,-14.343,63,225,Vlad
0.431,-0.952,1.978,29.175,-5.31,10.437,0.312,0.916,2.056,-28.625,13.428,-10.559,63,226,Vlad
0.419,-0.956,2.025,34.607,-13.489,9.277,0.302,0.943,2.003,-23.804,25.696,-10.62,63,227,Vlad
0.405,-0.945,2.009,38.147,-18.005,6.592,0.333,0.966,2.046,-25.208,23.438,-11.902,63,228,Vlad
0.343,-0.911,2.006,36.072,-18.188,7.629,0.313,0.95,2.08,-23.56,24.902,-15.564,63,229,Vlad
0.344,-0.896,1.997,33.325,-15.808,10.437,0.284,1.004,2.095,-19.958,23.315,-15.442,63,230,Vlad
0.366,-0.942,2.012,34.424,-8.728,13.733,0.334,0.992,2.085,-17.09,19.47,-16.113,63,231,Vlad
0.356,-0.906,2.023,33.02,2.686,13.123,0.241,0.944,2.115,-15.991,10.986,-20.508,63,232,Vlad
0.349,-0.896,2.026,32.471,4.089,9.46,0.251,0.926,2.088,-15.015,11.23,-23.438,63,233,Vlad
0.34,-0.872,2.065,29.785,7.08,9.094,0.255,0.94,2.093,-14.099,11.475,-22.827,63,234,Vlad
0.345,-0.882,2.102,28.381,10.193,7.446,0.246,0.993,2.105,-12.329,9.277,-19.714,63,235,Vlad
0.342,-0.893,2.124,29.053,5.981,5.554,0.229,0.893,2.155,-9.338,4.456,-15.869,63,236,Vlad
0.356,-0.814,2.152,23.804,-7.446,2.197,0.217,0.879,2.158,-6.409,2.258,-12.39,63,237,Vlad
0.362,-0.917,2.122,18.616,-11.78,1.465,0.221,0.912,2.138,-4.639,-1.404,-8.24,63,238,Vlad
0.385,-1.001,2.146,17.7,-9.399,2.197,0.232,0.974,2.123,-4.272,-3.296,-3.54,63,239,Vlad
0.321,-0.917,2.164,15.442,-5.615,3.723,0.192,0.97,2.152,-1.831,-8.118,-0.061,63,240,Vlad
0.359,-0.916,2.144,11.902,-6.042,3.784,0.198,0.919,2.156,2.258,-12.512,2.441,63,241,Vlad
0.353,-0.912,2.142,11.719,-9.827,1.404,0.22,0.899,2.159,5.188,-11.719,5.798,63,242,Vlad
0.379,-0.917,2.13,11.353,-13.062,0.061,0.254,0.965,2.129,7.568,-11.658,10.01,63,243,Vlad
0.376,-0.893,2.136,10.803,-11.78,-0.61,0.226,0.991,2.134,10.376,-17.395,12.817,63,244,Vlad
0.361,-0.887,2.112,8.545,-6.958,-0.732,0.211,0.951,2.131,13.794,-23.987,14.954,63,245,Vlad
0.335,-0.874,2.104,6.226,-2.075,-1.404,0.239,0.926,2.129,16.052,-23.682,16.846,63,246,Vlad
0.376,-0.877,2.12,4.944,-2.869,-4.15,0.27,0.947,2.125,17.456,-17.944,19.653,63,247,Vlad
0.39,-0.874,2.132,2.686,-1.77,-7.629,0.26,0.958,2.12,20.142,-11.963,22.095,63,248,Vlad
0.377,-0.868,2.142,-0.793,1.953,-10.01,0.282,0.934,2.123,22.827,-9.216,22.888,63,249,Vlad
0.373,-0.868,2.129,-4.883,6.042,-10.315,0.257,0.907,2.128,25.696,-7.751,25.208,64,0,Vlad
0.411,-0.877,2.143,-7.874,6.958,-10.864,0.294,0.894,2.105,29.846,-4.028,27.344,64,1,Vlad
0.393,-0.87,2.175,-10.071,2.319,-12.451,0.342,0.905,2.071,32.898,-4.395,29.907,64,2,Vlad
0.365,-0.885,2.167,-13.916,-4.272,-13.123,0.324,0.92,2.065,35.889,-6.531,32.227,64,3,Vlad
0.406,-0.856,2.158,-19.043,-10.986,-11.963,0.312,0.902,2.051,39.551,-5.249,34.302,64,4,Vlad
0.413,-0.87,2.153,-21.545,-7.324,-13.672,0.347,0.91,2.026,41.077,-8.179,34.79,64,5,Vlad
0.38,-0.848,2.155,-24.231,-7.324,-16.785,0.331,0.933,2.0,43.152,-6.592,32.104,64,6,Vlad
0.378,-0.842,2.165,-26.611,-10.071,-19.348,0.38,0.93,1.982,42.847,-4.456,31.677,64,7,Vlad
0.402,-0.813,2.136,-28.442,-14.893,-19.775,0.393,0.897,1.98,44.25,-5.676,33.691,64,8,Vlad
0.412,-0.854,2.105,-29.968,-15.198,-20.447,0.377,0.876,1.94,48.035,-11.292,34.851,64,9,Vlad
0.454,-0.856,2.101,-31.067,-13.306,-22.278,0.395,0.907,1.922,48.889,-17.212,32.104,64,10,Vlad
0.447,-0.83,2.109,-32.471,-13.855,-24.17,0.416,0.862,1.924,49.438,-18.005,29.907,64,11,Vlad
0.456,-0.867,2.075,-34.241,-8.423,-23.804,0.44,0.871,1.906,51.636,-16.235,32.104,64,12,Vlad
0.466,-0.893,2.05,-35.583,-7.446,-23.01,0.403,0.867,1.854,53.955,-18.005,32.471,64,13,Vlad
0.443,-0.893,2.032,-37.048,-7.813,-22.949,0.448,0.865,1.856,53.65,-19.226,31.921,64,14,Vlad
0.493,-0.866,2.013,-36.682,-8.362,-23.071,0.433,0.818,1.841,55.115,-16.113,30.884,64,15,Vlad
0.49,-0.856,1.982,-36.865,-5.859,-22.095,0.438,0.837,1.771,57.922,-10.559,30.212,64,16,Vlad
0.454,-0.861,1.982,-37.964,-0.61,-20.996,0.45,0.859,1.754,56.763,-10.193,29.541,64,17,Vlad
0.467,-0.833,1.955,-39.185,2.136,-22.095,0.497,0.825,1.782,55.542,-5.493,29.175,64,18,Vlad
0.459,-0.829,1.943,-38.94,2.625,-22.949,0.492,0.829,1.717,54.81,-1.16,29.907,64,19,Vlad
0.502,-0.829,1.927,-40.833,5.432,-21.973,0.499,0.845,1.695,53.711,0.488,28.748,64,20,Vlad
0.47,-0.783,1.946,-43.579,7.202,-21.851,0.507,0.814,1.721,51.697,-1.221,28.137,64,21,Vlad
0.482,-0.822,1.905,-46.509,8.24,-23.743,0.497,0.786,1.71,54.504,3.967,30.09,64,22,Vlad
0.488,-0.824,1.897,-47.974,5.737,-24.109,0.522,0.772,1.644,55.237,4.7,29.724,64,23,Vlad
0.503,-0.794,1.916,-50.415,4.211,-23.132,0.524,0.775,1.689,54.993,0.549,29.48,64,24,Vlad
0.519,-0.768,1.903,-53.65,5.676,-24.475,0.478,0.742,1.683,54.382,0.122,29.602,64,25,Vlad
0.56,-0.804,1.844,-57.007,2.502,-24.231,0.48,0.685,1.691,56.885,-3.235,31.189,64,26,Vlad
0.513,-0.808,1.842,-58.472,-4.578,-21.973,0.572,0.654,1.656,64.575,-18.188,32.41,64,27,Vlad
0.565,-0.783,1.851,-58.899,-7.08,-20.996,0.569,0.688,1.672,69.153,-32.654,32.715,64,28,Vlad
0.579,-0.802,1.806,-57.007,-8.911,-23.865,0.517,0.654,1.632,72.51,-28.381,30.884,64,29,Vlad
0.555,-0.793,1.768,-59.143,-5.798,-23.132,0.535,0.672,1.541,76.782,-17.7,28.015,64,30,Vlad
0.562,-0.787,1.754,-61.34,-7.935,-20.386,0.554,0.674,1.516,75.867,-16.052,27.893,64,31,Vlad
0.658,-0.8,1.761,-55.054,-11.963,-21.24,0.577,0.685,1.503,72.449,-8.423,31.494,64,32,Vlad
0.568,-0.785,1.711,-53.833,-4.089,-22.461,0.578,0.668,1.455,71.96,0.366,33.569,64,33,Vlad
0.55,-0.795,1.694,-54.321,-10.254,-19.653,0.597,0.652,1.388,68.726,4.456,33.691,64,34,Vlad
0.522,-0.748,1.68,-54.81,-22.522,-19.287,0.639,0.63,1.423,66.162,10.681,31.006,64,35,Vlad
0.556,-0.73,1.669,-54.81,-25.452,-18.982,0.668,0.628,1.434,64.88,17.7,31.677,64,36,Vlad
0.577,-0.703,1.627,-53.955,-13.55,-21.362,0.639,0.575,1.372,63.782,27.161,30.151,64,37,Vlad
0.509,-0.675,1.628,-55.786,3.357,-22.766,0.646,0.57,1.426,58.96,31.799,29.358,64,38,Vlad
0.601,-0.634,1.661,-58.105,10.62,-24.353,0.634,0.529,1.455,57.617,30.823,29.358,64,39,Vlad
0.601,-0.636,1.645,-62.378,6.897,-22.949,0.694,0.476,1.46,58.167,38.33,30.151,64,40,Vlad
0.562,-0.614,1.661,-67.566,-3.357,-18.005,0.682,0.47,1.4,56.519,36.011,29.785,64,41,Vlad
0.607,-0.553,1.671,-72.876,-11.536,-17.395,0.688,0.457,1.444,53.833,32.166,32.043,64,42,Vlad
0.597,-0.544,1.609,-79.468,-11.23,-16.418,0.678,0.427,1.476,51.086,25.208,32.593,64,43,Vlad
0.519,-0.567,1.594,-85.327,-11.658,-12.085,0.742,0.382,1.433,53.284,17.883,31.616,64,44,Vlad
0.562,-0.536,1.572,-92.224,-19.348,-11.047,0.712,0.393,1.408,53.162,2.502,34.18,64,45,Vlad
0.594,-0.545,1.563,-95.215,-22.705,-11.902,0.693,0.372,1.444,50.598,-4.272,34.729,64,46,Vlad
0.59,-0.532,1.506,-99.243,-10.681,-15.991,0.631,0.343,1.439,47.363,-7.751,34.851,64,47,Vlad
0.612,-0.547,1.407,-98.999,-12.024,-15.198,0.663,0.296,1.4,47.729,-9.583,38.452,64,48,Vlad
0.57,-0.548,1.39,-94.543,-18.555,-15.93,0.672,0.298,1.378,47.18,-6.47,39.917,64,49,Vlad
0.695,-0.56,1.368,-89.05,-20.081,-18.799,0.708,0.283,1.348,42.908,-6.409,39.795,64,50,Vlad
0.721,-0.546,1.272,-84.534,-15.93,-22.827,0.693,0.268,1.37,42.969,-2.197,40.771,64,51,Vlad
0.699,-0.521,1.179,-74.524,-11.536,-24.231,0.739,0.26,1.367,43.64,-3.845,39.612,64,52,Vlad
0.677,-0.502,1.215,-62.5,-9.155,-23.499,0.743,0.234,1.343,45.898,-6.775,40.222,64,53,Vlad
0.688,-0.475,1.199,-52.979,-5.371,-25.757,0.766,0.207,1.343,43.518,-7.446,38.269,64,54,Vlad
0.698,-0.402,1.227,-45.898,-3.357,-25.696,0.776,0.227,1.338,41.504,-9.46,36.499,64,55,Vlad
0.663,-0.343,1.276,-41.199,4.822,-24.658,0.776,0.216,1.277,39.795,-22.522,38.696,64,56,Vlad
0.645,-0.328,1.337,-39.124,10.864,-26.733,0.87,0.171,1.321,36.255,-25.574,38.696,64,57,Vlad
0.629,-0.317,1.386,-38.879,14.343,-26.123,0.79,0.16,1.329,35.4,-16.785,38.818,64,58,Vlad
0.636,-0.291,1.337,-38.879,16.296,-25.269,0.756,0.142,1.324,34.485,-2.563,34.546,64,59,Vlad
0.564,-0.263,1.337,-39.551,16.174,-24.658,0.791,0.16,1.282,33.936,0.671,31.494,64,60,Vlad
0.636,-0.25,1.361,-40.405,9.644,-26.428,0.779,0.137,1.282,31.189,-1.648,28.442,64,61,Vlad
0.657,-0.265,1.336,-40.894,10.498,-27.161,0.769,0.101,1.278,28.442,-6.653,26.733,64,62,Vlad
