StartTime: 2023-03-29 14:41:31.789
address	Time(s)	ChipTime	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	Voltage(v)	hx	hy	hz
0x50	 14:41:42.040	 2023-03-28 13:45:40.876	0,0479	0,9712	-0,1309	-3,7842	-5,8594	-1,3428	97,2949	-0,4669	-133,9124	36,67	3,96	-1622	3727	1124
0x50	 14:41:42.040	 2023-03-28 13:45:40.881	0,0479	0,9712	-0,1309	-3,7842	-5,8594	-1,3428	97,2784	-0,4614	-133,9398	36,67	3,96	-1621	3731	1125
0x50	 14:41:42.081	 2023-03-28 13:45:40.886	0,0640	0,9536	-0,1069	-5,4321	-7,4463	-0,2441	97,2510	-0,4614	-133,9673	36,68	3,96	-1621	3735	1123
0x50	 14:41:42.082	 2023-03-28 13:45:40.891	0,0640	0,9536	-0,1069	-5,4321	-7,4463	-0,2441	97,2235	-0,4614	-134,0002	36,68	3,96	-1615	3737	1122
0x50	 14:41:42.082	 2023-03-28 13:45:40.896	0,0640	0,9536	-0,1069	-5,4321	-7,4463	-0,2441	97,2015	-0,4614	-134,0332	36,68	3,96	-1609	3737	1121
0x50	 14:41:42.082	 2023-03-28 13:45:40.901	0,0640	0,9536	-0,1069	-5,4321	-7,4463	-0,2441	97,1741	-0,4669	-134,0662	36,68	3,96	-1605	3738	1118
0x50	 14:41:42.082	 2023-03-28 13:45:40.906	0,0815	0,9204	-0,1147	-3,3569	-4,9438	-0,0610	97,1631	-0,4669	-134,0826	36,64	3,96	-1601	3738	1116
0x50	 14:41:42.082	 2023-03-28 13:45:40.911	0,0815	0,9204	-0,1147	-3,3569	-4,9438	-0,0610	97,1466	-0,4724	-134,0991	36,64	3,96	-1596	3736	1111
0x50	 14:41:42.091	 2023-03-28 13:45:40.916	0,0815	0,9204	-0,1147	-3,3569	-4,9438	-0,0610	97,1301	-0,4779	-134,1156	36,64	3,96	-1598	3735	1109
0x50	 14:41:42.091	 2023-03-28 13:45:40.921	0,0815	0,9204	-0,1147	-3,3569	-4,9438	-0,0610	97,1136	-0,4779	-134,1321	36,64	3,96	-1605	3734	1108
0x50	 14:41:42.091	 2023-03-28 13:45:40.926	0,0952	0,9121	-0,1558	4,0894	-1,4038	-0,7935	97,1356	-0,4834	-134,1321	36,65	3,96	-1612	3733	1107
0x50	 14:41:42.091	 2023-03-28 13:45:40.931	0,0952	0,9121	-0,1558	4,0894	-1,4038	-0,7935	97,1576	-0,4834	-134,1266	36,65	3,96	-1619	3732	1110
0x50	 14:41:42.091	 2023-03-28 13:45:40.936	0,0952	0,9121	-0,1558	4,0894	-1,4038	-0,7935	97,1796	-0,4889	-134,1266	36,65	3,96	-1625	3730	1110
0x50	 14:41:42.119	 2023-03-28 13:45:40.941	0,0952	0,9121	-0,1558	4,0894	-1,4038	-0,7935	97,2015	-0,4944	-134,1266	36,65	3,96	-1625	3729	1112
0x50	 14:41:42.119	 2023-03-28 13:45:40.946	0,0918	0,9536	-0,1743	8,4839	0,1831	-1,9531	97,2455	-0,4944	-134,1156	36,66	3,96	-1623	3726	1114
0x50	 14:41:42.119	 2023-03-28 13:45:40.951	0,0918	0,9536	-0,1743	8,4839	0,1831	-1,9531	97,2894	-0,4944	-134,1046	36,66	3,96	-1621	3722	1115
0x50	 14:41:42.119	 2023-03-28 13:45:40.956	0,0918	0,9536	-0,1743	8,4839	0,1831	-1,9531	97,3389	-0,4944	-134,0936	36,66	3,96	-1619	3719	1117
0x50	 14:41:42.119	 2023-03-28 13:45:40.961	0,0918	0,9536	-0,1743	8,4839	0,1831	-1,9531	97,3828	-0,4944	-134,0826	36,66	3,96	-1619	3717	1117
0x50	 14:41:42.149	 2023-03-28 13:45:40.966	0,0649	1,0264	-0,1650	3,5400	-4,6387	-2,0752	97,3993	-0,4889	-134,0991	36,68	3,96	-1615	3715	1119
0x50	 14:41:42.151	 2023-03-28 13:45:40.971	0,0649	1,0264	-0,1650	3,5400	-4,6387	-2,0752	97,4213	-0,4834	-134,1101	36,68	3,96	-1614	3716	1120
0x50	 14:41:42.152	 2023-03-28 13:45:40.976	0,0649	1,0264	-0,1650	3,5400	-4,6387	-2,0752	97,4432	-0,4779	-134,1266	36,68	3,96	-1616	3716	1122
0x50	 14:41:42.152	 2023-03-28 13:45:40.981	0,0649	1,0264	-0,1650	3,5400	-4,6387	-2,0752	97,4652	-0,4779	-134,1431	36,68	3,96	-1617	3716	1125
0x50	 14:41:42.152	 2023-03-28 13:45:40.986	0,0308	1,0337	-0,1548	-2,9297	-6,4697	-2,6245	97,4542	-0,4669	-134,1650	36,71	3,96	-1619	3715	1127
0x50	 14:41:42.181	 2023-03-28 13:45:40.991	0,0308	1,0337	-0,1548	-2,9297	-6,4697	-2,6245	97,4377	-0,4614	-134,1870	36,71	3,96	-1619	3714	1125
0x50	 14:41:42.181	 2023-03-28 13:45:40.996	0,0308	1,0337	-0,1548	-2,9297	-6,4697	-2,6245	97,4268	-0,4504	-134,2145	36,71	3,96	-1619	3713	1122
0x50	 14:41:42.181	 2023-03-28 13:45:41.001	0,0308	1,0337	-0,1548	-2,9297	-6,4697	-2,6245	97,4158	-0,4395	-134,2365	36,71	3,96	-1619	3712	1118
0x50	 14:41:42.181	 2023-03-28 13:45:41.006	0,0229	0,9932	-0,1494	-2,8687	-6,8970	-3,0518	97,4048	-0,4285	-134,2639	36,69	3,96	-1617	3711	1111
0x50	 14:41:42.181	 2023-03-28 13:45:41.011	0,0229	0,9932	-0,1494	-2,8687	-6,8970	-3,0518	97,3938	-0,4175	-134,2859	36,69	3,96	-1618	3712	1105
0x50	 14:41:42.181	 2023-03-28 13:45:41.016	0,0229	0,9932	-0,1494	-2,8687	-6,8970	-3,0518	97,3828	-0,4010	-134,3134	36,69	3,96	-1625	3713	1102
0x50	 14:41:42.197	 2023-03-28 13:45:41.021	0,0229	0,9932	-0,1494	-2,8687	-6,8970	-3,0518	97,3718	-0,3900	-134,3408	36,69	3,96	-1629	3715	1099
0x50	 14:41:42.197	 2023-03-28 13:45:41.026	0,0669	0,9585	-0,1499	0,6104	-8,8501	-1,4038	97,3773	-0,3845	-134,3738	36,64	3,96	-1635	3716	1099
0x50	 14:41:42.197	 2023-03-28 13:45:41.031	0,0669	0,9585	-0,1499	0,6104	-8,8501	-1,4038	97,3828	-0,3790	-134,4122	36,64	3,96	-1640	3717	1100
0x50	 14:41:42.197	 2023-03-28 13:45:41.036	0,0669	0,9585	-0,1499	0,6104	-8,8501	-1,4038	97,3883	-0,3735	-134,4452	36,64	3,96	-1640	3716	1097
0x50	 14:41:42.198	 2023-03-28 13:45:41.041	0,0669	0,9585	-0,1499	0,6104	-8,8501	-1,4038	97,3993	-0,3680	-134,4781	36,64	3,96	-1641	3715	1096
0x50	 14:41:42.230	 2023-03-28 13:45:41.046	0,0679	0,9854	-0,1670	4,2725	-5,4321	-1,1597	97,4213	-0,3625	-134,4946	36,67	3,96	-1642	3713	1093
0x50	 14:41:42.231	 2023-03-28 13:45:41.051	0,0679	0,9854	-0,1670	4,2725	-5,4321	-1,1597	97,4487	-0,3625	-134,5166	36,67	3,96	-1640	3712	1089
0x50	 14:41:42.231	 2023-03-28 13:45:41.056	0,0679	0,9854	-0,1670	4,2725	-5,4321	-1,1597	97,4707	-0,3625	-134,5331	36,67	3,96	-1642	3711	1086
0x50	 14:41:42.231	 2023-03-28 13:45:41.061	0,0679	0,9854	-0,1670	4,2725	-5,4321	-1,1597	97,4982	-0,3571	-134,5496	36,67	3,96	-1646	3710	1083
0x50	 14:41:42.231	 2023-03-28 13:45:41.066	0,0679	0,9854	-0,1670	4,2725	-5,4321	-1,1597	97,5201	-0,3571	-134,5660	36,64	3,96	-1648	3708	1079
0x50	 14:41:42.257	 2023-03-28 13:45:41.071	0,0396	1,0317	-0,1772	3,9063	-2,5635	-3,7231	97,5421	-0,3461	-134,5660	36,64	3,96	-1651	3707	1079
0x50	 14:41:42.257	 2023-03-28 13:45:41.076	0,0396	1,0317	-0,1772	3,9063	-2,5635	-3,7231	97,5641	-0,3296	-134,5660	36,64	3,96	-1651	3706	1080
0x50	 14:41:42.257	 2023-03-28 13:45:41.081	0,0396	1,0317	-0,1772	3,9063	-2,5635	-3,7231	97,5861	-0,3186	-134,5715	36,64	3,96	-1647	3707	1080
0x50	 14:41:42.257	 2023-03-28 13:45:41.086	0,0396	1,0317	-0,1772	3,9063	-2,5635	-3,7231	97,6135	-0,3076	-134,5715	36,64	3,96	-1647	3706	1081
0x50	 14:41:42.257	 2023-03-28 13:45:41.091	0,0190	1,0259	-0,1465	-3,6011	-1,3428	-4,7607	97,5970	-0,2911	-134,5660	36,66	3,96	-1650	3706	1083
0x50	 14:41:42.315	 2023-03-28 13:45:41.096	0,0190	1,0259	-0,1465	-3,6011	-1,3428	-4,7607	97,5806	-0,2692	-134,5605	36,66	3,96	-1654	3706	1086
0x50	 14:41:42.317	 2023-03-28 13:45:41.101	0,0190	1,0259	-0,1465	-3,6011	-1,3428	-4,7607	97,5641	-0,2527	-134,5551	36,66	3,96	-1660	3706	1089
0x50	 14:41:42.317	 2023-03-28 13:45:41.106	0,0190	1,0259	-0,1465	-3,6011	-1,3428	-4,7607	97,5531	-0,2362	-134,5551	36,66	3,96	-1664	3706	1096
0x50	 14:41:42.317	 2023-03-28 13:45:41.111	0,0420	0,9487	-0,1235	-6,2866	2,3804	-3,4180	97,5201	-0,2252	-134,5331	36,67	3,96	-1667	3708	1100
0x50	 14:41:42.318	 2023-03-28 13:45:41.116	0,0420	0,9487	-0,1235	-6,2866	2,3804	-3,4180	97,4927	-0,2142	-134,5111	36,67	3,96	-1667	3709	1101
0x50	 14:41:42.318	 2023-03-28 13:45:41.121	0,0420	0,9487	-0,1235	-6,2866	2,3804	-3,4180	97,4652	-0,2087	-134,4891	36,67	3,96	-1667	3711	1102
0x50	 14:41:42.332	 2023-03-28 13:45:41.126	0,0420	0,9487	-0,1235	-6,2866	2,3804	-3,4180	97,4323	-0,1978	-134,4672	36,67	3,96	-1666	3711	1098
0x50	 14:41:42.332	 2023-03-28 13:45:41.131	0,0684	0,9102	-0,1362	-2,3804	6,6528	-1,7090	97,4268	-0,1978	-134,4232	36,67	3,96	-1663	3711	1094
0x50	 14:41:42.332	 2023-03-28 13:45:41.136	0,0684	0,9102	-0,1362	-2,3804	6,6528	-1,7090	97,4158	-0,2032	-134,3848	36,67	3,96	-1660	3709	1093
0x50	 14:41:42.332	 2023-03-28 13:45:41.141	0,0684	0,9102	-0,1362	-2,3804	6,6528	-1,7090	97,4048	-0,2032	-134,3408	36,67	3,96	-1657	3708	1092
0x50	 14:41:42.332	 2023-03-28 13:45:41.146	0,0684	0,9102	-0,1362	-2,3804	6,6528	-1,7090	97,3938	-0,2087	-134,2969	36,67	3,96	-1650	3708	1090
0x50	 14:41:42.332	 2023-03-28 13:45:41.151	0,0659	0,9414	-0,1045	-5,9204	5,7373	-1,6479	97,3663	-0,2087	-134,2584	36,67	3,96	-1644	3708	1089
0x50	 14:41:42.332	 2023-03-28 13:45:41.156	0,0659	0,9414	-0,1045	-5,9204	5,7373	-1,6479	97,3389	-0,2142	-134,2255	36,67	3,96	-1638	3708	1086
0x50	 14:41:42.332	 2023-03-28 13:45:41.161	0,0659	0,9414	-0,1045	-5,9204	5,7373	-1,6479	97,3114	-0,2197	-134,1870	36,67	3,96	-1635	3709	1080
0x50	 14:41:42.332	 2023-03-28 13:45:41.166	0,0659	0,9414	-0,1045	-5,9204	5,7373	-1,6479	97,2839	-0,2197	-134,1431	36,67	3,96	-1635	3709	1074
0x50	 14:41:42.332	 2023-03-28 13:45:41.171	0,0093	0,9756	-0,1167	-1,5259	6,8359	-2,5635	97,2729	-0,2197	-134,0991	36,68	3,96	-1637	3707	1069
0x50	 14:41:42.360	 2023-03-28 13:45:41.176	0,0093	0,9756	-0,1167	-1,5259	6,8359	-2,5635	97,2675	-0,2197	-134,0552	36,68	3,96	-1640	3706	1066
0x50	 14:41:42.360	 2023-03-28 13:45:41.181	0,0093	0,9756	-0,1167	-1,5259	6,8359	-2,5635	97,2620	-0,2142	-134,0112	36,68	3,96	-1648	3705	1061
0x50	 14:41:42.360	 2023-03-28 13:45:41.186	0,0093	0,9756	-0,1167	-1,5259	6,8359	-2,5635	97,2565	-0,2142	-133,9673	36,68	3,96	-1653	3702	1059
0x50	 14:41:42.360	 2023-03-28 13:45:41.191	0,0005	0,9756	-0,1455	2,0142	5,8594	-3,3569	97,2675	-0,2087	-133,9233	36,66	3,96	-1659	3703	1059
0x50	 14:41:42.360	 2023-03-28 13:45:41.196	0,0005	0,9756	-0,1455	2,0142	5,8594	-3,3569	97,2729	-0,1978	-133,8849	36,66	3,96	-1663	3704	1057
0x50	 14:41:42.360	 2023-03-28 13:45:41.201	0,0005	0,9756	-0,1455	2,0142	5,8594	-3,3569	97,2839	-0,1923	-133,8409	36,66	3,96	-1662	3705	1058
0x50	 14:41:42.392	 2023-03-28 13:45:41.206	0,0005	0,9756	-0,1455	2,0142	5,8594	-3,3569	97,2949	-0,1813	-133,8025	36,66	3,96	-1659	3708	1060
0x50	 14:41:42.392	 2023-03-28 13:45:41.211	0,0547	0,9370	-0,1514	0,1221	3,8452	-1,9531	97,3004	-0,1813	-133,7750	36,65	3,96	-1657	3711	1065
0x50	 14:41:42.392	 2023-03-28 13:45:41.216	0,0547	0,9370	-0,1514	0,1221	3,8452	-1,9531	97,3004	-0,1758	-133,7476	36,65	3,96	-1656	3712	1069
0x50	 14:41:42.392	 2023-03-28 13:45:41.221	0,0547	0,9370	-0,1514	0,1221	3,8452	-1,9531	97,3004	-0,1758	-133,7201	36,65	3,96	-1657	3711	1075
0x50	 14:41:42.392	 2023-03-28 13:45:41.226	0,0547	0,9370	-0,1514	0,1221	3,8452	-1,9531	97,3059	-0,1758	-133,6926	36,65	3,96	-1659	3711	1082
0x50	 14:41:42.406	 2023-03-28 13:45:41.231	0,0552	0,9341	-0,1426	-1,0376	6,9580	-2,2583	97,3004	-0,1758	-133,6542	36,67	3,96	-1664	3709	1086
0x50	 14:41:42.406	 2023-03-28 13:45:41.236	0,0552	0,9341	-0,1426	-1,0376	6,9580	-2,2583	97,2949	-0,1703	-133,6102	36,67	3,96	-1671	3707	1089
0x50	 14:41:42.406	 2023-03-28 13:45:41.241	0,0552	0,9341	-0,1426	-1,0376	6,9580	-2,2583	97,2894	-0,1703	-133,5663	36,67	3,96	-1678	3706	1091
0x50	 14:41:42.406	 2023-03-28 13:45:41.246	0,0552	0,9341	-0,1426	-1,0376	6,9580	-2,2583	97,2894	-0,1703	-133,5278	36,67	3,96	-1684	3706	1091
0x50	 14:41:42.406	 2023-03-28 13:45:41.251	0,0103	0,9790	-0,1099	-2,8687	11,1084	-5,2490	97,2729	-0,1593	-133,4619	36,65	3,96	-1687	3707	1091
0x50	 14:41:42.452	 2023-03-28 13:45:41.256	0,0103	0,9790	-0,1099	-2,8687	11,1084	-5,2490	97,2620	-0,1428	-133,3960	36,65	3,96	-1688	3707	1090
0x50	 14:41:42.453	 2023-03-28 13:45:41.261	0,0103	0,9790	-0,1099	-2,8687	11,1084	-5,2490	97,2455	-0,1318	-133,3301	36,65	3,96	-1687	3709	1088
0x50	 14:41:42.453	 2023-03-28 13:45:41.266	0,0103	0,9790	-0,1099	-2,8687	11,1084	-5,2490	97,2345	-0,1154	-133,2642	36,65	3,96	-1685	3710	1086
0x50	 14:41:42.453	 2023-03-28 13:45:41.271	-0,0317	0,9893	-0,1143	-1,2207	7,8735	-5,2490	97,2290	-0,0989	-133,2147	36,70	3,96	-1686	3709	1087
0x50	 14:41:42.453	 2023-03-28 13:45:41.276	-0,0317	0,9893	-0,1143	-1,2207	7,8735	-5,2490	97,2235	-0,0824	-133,1708	36,70	3,96	-1688	3708	1088
0x50	 14:41:42.464	 2023-03-28 13:45:41.281	-0,0317	0,9893	-0,1143	-1,2207	7,8735	-5,2490	97,2125	-0,0659	-133,1213	36,70	3,96	-1689	3705	1089
0x50	 14:41:42.464	 2023-03-28 13:45:41.286	-0,0317	0,9893	-0,1143	-1,2207	7,8735	-5,2490	97,2070	-0,0494	-133,0719	36,70	3,96	-1690	3702	1090
0x50	 14:41:42.464	 2023-03-28 13:45:41.291	-0,0078	0,9492	-0,1582	6,3477	3,6011	-1,9531	97,2400	-0,0439	-133,0499	36,70	3,96	-1691	3700	1091
0x50	 14:41:42.464	 2023-03-28 13:45:41.296	-0,0078	0,9492	-0,1582	6,3477	3,6011	-1,9531	97,2729	-0,0385	-133,0280	36,70	3,96	-1696	3699	1091
0x50	 14:41:42.464	 2023-03-28 13:45:41.301	-0,0078	0,9492	-0,1582	6,3477	3,6011	-1,9531	97,3059	-0,0330	-133,0060	36,70	3,96	-1702	3698	1096
0x50	 14:41:42.464	 2023-03-28 13:45:41.306	-0,0078	0,9492	-0,1582	6,3477	3,6011	-1,9531	97,3389	-0,0275	-132,9840	36,70	3,96	-1706	3698	1098
0x50	 14:41:42.492	 2023-03-28 13:45:41.311	0,0557	0,9644	-0,1768	7,3242	3,5400	0,0610	97,3718	-0,0330	-132,9620	36,67	3,96	-1708	3698	1102
0x50	 14:41:42.492	 2023-03-28 13:45:41.316	0,0557	0,9644	-0,1768	7,3242	3,5400	0,0610	97,4103	-0,0385	-132,9456	36,67	3,96	-1709	3699	1105
0x50	 14:41:42.492	 2023-03-28 13:45:41.321	0,0557	0,9644	-0,1768	7,3242	3,5400	0,0610	97,4487	-0,0385	-132,9236	36,67	3,96	-1702	3699	1107
0x50	 14:41:42.492	 2023-03-28 13:45:41.326	0,0557	0,9644	-0,1768	7,3242	3,5400	0,0610	97,4872	-0,0439	-132,9071	36,67	3,96	-1695	3700	1111
0x50	 14:41:42.492	 2023-03-28 13:45:41.331	0,0190	1,0205	-0,1353	-2,8687	9,5215	-2,0752	97,4762	-0,0439	-132,8577	36,67	3,96	-1690	3700	1114
0x50	 14:41:42.520	 2023-03-28 13:45:41.336	0,0190	1,0205	-0,1353	-2,8687	9,5215	-2,0752	97,4597	-0,0439	-132,8082	36,67	3,96	-1687	3700	1115
0x50	 14:41:42.521	 2023-03-28 13:45:41.341	0,0190	1,0205	-0,1353	-2,8687	9,5215	-2,0752	97,4487	-0,0439	-132,7643	36,67	3,96	-1684	3701	1118
0x50	 14:41:42.521	 2023-03-28 13:45:41.346	0,0190	1,0205	-0,1353	-2,8687	9,5215	-2,0752	97,4323	-0,0439	-132,7148	36,67	3,96	-1683	3703	1122
0x50	 14:41:42.521	 2023-03-28 13:45:41.351	-0,0366	1,0420	-0,1113	-3,7842	7,4463	-4,2114	97,4158	-0,0275	-132,6764	36,67	3,96	-1686	3702	1124
0x50	 14:41:42.521	 2023-03-28 13:45:41.356	-0,0366	1,0420	-0,1113	-3,7842	7,4463	-4,2114	97,3993	-0,0165	-132,6379	36,67	3,96	-1685	3699	1128
0x50	 14:41:42.544	 2023-03-28 13:45:41.361	-0,0366	1,0420	-0,1113	-3,7842	7,4463	-4,2114	97,3773	0,0000	-132,5995	36,67	3,96	-1683	3697	1130
0x50	 14:41:42.544	 2023-03-28 13:45:41.366	-0,0366	1,0420	-0,1113	-3,7842	7,4463	-4,2114	97,3608	0,0165	-132,5610	36,67	3,96	-1679	3696	1133
0x50	 14:41:42.544	 2023-03-28 13:45:41.371	-0,0137	1,0127	-0,1265	2,9297	1,4648	-1,0376	97,3718	0,0165	-132,5555	36,67	3,96	-1672	3696	1137
0x50	 14:41:42.544	 2023-03-28 13:45:41.376	-0,0137	1,0127	-0,1265	2,9297	1,4648	-1,0376	97,3883	0,0220	-132,5500	36,67	3,96	-1671	3695	1146
0x50	 14:41:42.544	 2023-03-28 13:45:41.381	-0,0137	1,0127	-0,1265	2,9297	1,4648	-1,0376	97,3993	0,0275	-132,5500	36,67	3,96	-1670	3695	1155
0x50	 14:41:42.595	 2023-03-28 13:45:41.386	-0,0137	1,0127	-0,1265	2,9297	1,4648	-1,0376	97,4158	0,0330	-132,5446	36,67	3,96	-1674	3696	1167
0x50	 14:41:42.597	 2023-03-28 13:45:41.391	0,0322	1,0234	-0,1431	5,5542	-2,0752	2,1362	97,4432	0,0220	-132,5610	36,67	3,96	-1680	3696	1173
0x50	 14:41:42.597	 2023-03-28 13:45:41.396	0,0322	1,0234	-0,1431	5,5542	-2,0752	2,1362	97,4707	0,0110	-132,5775	36,67	3,96	-1682	3696	1179
0x50	 14:41:42.597	 2023-03-28 13:45:41.401	0,0322	1,0234	-0,1431	5,5542	-2,0752	2,1362	97,4982	0,0000	-132,5940	36,67	3,96	-1683	3697	1184
0x50	 14:41:42.597	 2023-03-28 13:45:41.406	0,0322	1,0234	-0,1431	5,5542	-2,0752	2,1362	97,5256	-0,0055	-132,6105	36,67	3,96	-1680	3699	1186
0x50	 14:41:42.597	 2023-03-28 13:45:41.411	0,0571	1,0513	-0,1714	3,6621	-1,8921	2,2583	97,5421	-0,0165	-132,6270	36,67	3,96	-1677	3700	1184
0x50	 14:41:42.606	 2023-03-28 13:45:41.416	0,0571	1,0513	-0,1714	3,6621	-1,8921	2,2583	97,5586	-0,0275	-132,6434	36,67	3,96	-1679	3700	1180
0x50	 14:41:42.606	 2023-03-28 13:45:41.421	0,0571	1,0513	-0,1714	3,6621	-1,8921	2,2583	97,5806	-0,0385	-132,6544	36,67	3,96	-1683	3699	1178
0x50	 14:41:42.606	 2023-03-28 13:45:41.426	0,0571	1,0513	-0,1714	3,6621	-1,8921	2,2583	97,5970	-0,0549	-132,6709	36,67	3,96	-1688	3699	1178
0x50	 14:41:42.606	 2023-03-28 13:45:41.431	0,0298	1,0620	-0,1558	0,0610	1,1597	0,8545	97,5970	-0,0604	-132,6709	36,67	3,96	-1694	3699	1180
0x50	 14:41:42.606	 2023-03-28 13:45:41.436	0,0298	1,0620	-0,1558	0,0610	1,1597	0,8545	97,5970	-0,0659	-132,6654	36,67	3,96	-1700	3698	1184
0x50	 14:41:42.619	 2023-03-28 13:45:41.441	0,0298	1,0620	-0,1558	0,0610	1,1597	0,8545	97,5970	-0,0714	-132,6654	36,67	3,96	-1699	3695	1187
0x50	 14:41:42.619	 2023-03-28 13:45:41.446	0,0298	1,0620	-0,1558	0,0610	1,1597	0,8545	97,5970	-0,0824	-132,6599	36,67	3,96	-1697	3693	1187
0x50	 14:41:42.619	 2023-03-28 13:45:41.451	0,0034	1,0557	-0,1362	0,1831	-1,8921	0,6104	97,6025	-0,0824	-132,6764	36,71	3,96	-1695	3690	1185
0x50	 14:41:42.619	 2023-03-28 13:45:41.456	0,0034	1,0557	-0,1362	0,1831	-1,8921	0,6104	97,6025	-0,0879	-132,6874	36,71	3,96	-1692	3687	1183
0x50	 14:41:42.619	 2023-03-28 13:45:41.461	0,0034	1,0557	-0,1362	0,1831	-1,8921	0,6104	97,6025	-0,0879	-132,7039	36,71	3,96	-1688	3684	1182
0x50	 14:41:42.683	 2023-03-28 13:45:41.466	0,0034	1,0557	-0,1362	0,1831	-1,8921	0,6104	97,6025	-0,0934	-132,7148	36,71	3,96	-1682	3681	1181
0x50	 14:41:42.685	 2023-03-28 13:45:41.471	0,0132	1,0430	-0,1426	3,2959	-5,3101	1,9531	97,6190	-0,0989	-132,7478	36,70	3,96	-1676	3680	1182
0x50	 14:41:42.685	 2023-03-28 13:45:41.476	0,0132	1,0430	-0,1426	3,2959	-5,3101	1,9531	97,6355	-0,1099	-132,7808	36,70	3,96	-1673	3680	1184
0x50	 14:41:42.685	 2023-03-28 13:45:41.481	0,0132	1,0430	-0,1426	3,2959	-5,3101	1,9531	97,6520	-0,1154	-132,8082	36,70	3,96	-1671	3682	1184
0x50	 14:41:42.685	 2023-03-28 13:45:41.486	0,0132	1,0430	-0,1426	3,2959	-5,3101	1,9531	97,6685	-0,1208	-132,8412	36,70	3,96	-1671	3685	1182
0x50	 14:41:42.685	 2023-03-28 13:45:41.491	0,0396	1,0464	-0,1680	4,8218	-6,5308	3,2349	97,6904	-0,1373	-132,8796	36,64	3,96	-1670	3686	1181
0x50	 14:41:42.695	 2023-03-28 13:45:41.496	0,0396	1,0464	-0,1680	4,8218	-6,5308	3,2349	97,7179	-0,1483	-132,9181	36,64	3,96	-1669	3687	1179
0x50	 14:41:42.695	 2023-03-28 13:45:41.501	0,0396	1,0464	-0,1680	4,8218	-6,5308	3,2349	97,7399	-0,1593	-132,9565	36,64	3,96	-1666	3688	1176
0x50	 14:41:42.695	 2023-03-28 13:45:41.506	0,0396	1,0464	-0,1680	4,8218	-6,5308	3,2349	97,7618	-0,1758	-132,9950	36,64	3,96	-1661	3689	1177
0x50	 14:41:42.695	 2023-03-28 13:45:41.511	0,0557	1,0342	-0,1851	3,8452	-5,6763	3,6621	97,7838	-0,1868	-133,0280	36,69	3,96	-1658	3689	1179
0x50	 14:41:42.695	 2023-03-28 13:45:41.516	0,0557	1,0342	-0,1851	3,8452	-5,6763	3,6621	97,8058	-0,2032	-133,0664	36,69	3,96	-1660	3690	1181
0x50	 14:41:42.703	 2023-03-28 13:45:41.521	0,0557	1,0342	-0,1851	3,8452	-5,6763	3,6621	97,8223	-0,2197	-133,0994	36,69	3,96	-1660	3691	1179
0x50	 14:41:42.703	 2023-03-28 13:45:41.526	0,0557	1,0342	-0,1851	3,8452	-5,6763	3,6621	97,8442	-0,2362	-133,1323	36,69	3,96	-1659	3692	1177
0x50	 14:41:42.703	 2023-03-28 13:45:41.531	0,0391	1,0313	-0,1772	1,3428	-1,7090	2,6855	97,8497	-0,2527	-133,1488	36,68	3,96	-1658	3693	1174
0x50	 14:41:42.703	 2023-03-28 13:45:41.536	0,0391	1,0313	-0,1772	1,3428	-1,7090	2,6855	97,8607	-0,2692	-133,1598	36,68	3,96	-1656	3692	1171
0x50	 14:41:42.703	 2023-03-28 13:45:41.541	0,0391	1,0313	-0,1772	1,3428	-1,7090	2,6855	97,8662	-0,2802	-133,1763	36,68	3,96	-1653	3692	1171
0x50	 14:41:42.742	 2023-03-28 13:45:41.546	0,0391	1,0313	-0,1772	1,3428	-1,7090	2,6855	97,8772	-0,2966	-133,1873	36,68	3,96	-1654	3690	1174
0x50	 14:41:42.745	 2023-03-28 13:45:41.551	0,0166	1,0352	-0,1709	0,1221	-3,1738	1,4648	97,8772	-0,3021	-133,2092	36,65	3,96	-1655	3688	1174
0x50	 14:41:42.745	 2023-03-28 13:45:41.556	0,0166	1,0352	-0,1709	0,1221	-3,1738	1,4648	97,8827	-0,3131	-133,2312	36,65	3,96	-1658	3686	1173
0x50	 14:41:42.745	 2023-03-28 13:45:41.561	0,0166	1,0352	-0,1709	0,1221	-3,1738	1,4648	97,8827	-0,3186	-133,2532	36,65	3,96	-1656	3685	1176
0x50	 14:41:42.745	 2023-03-28 13:45:41.566	0,0166	1,0352	-0,1709	0,1221	-3,1738	1,4648	97,8827	-0,3241	-133,2751	36,65	3,96	-1655	3686	1177
0x50	 14:41:42.754	 2023-03-28 13:45:41.571	-0,0054	1,0278	-0,1597	0,3662	-4,2114	1,5259	97,8882	-0,3296	-133,2971	36,64	3,96	-1655	3689	1183
0x50	 14:41:42.754	 2023-03-28 13:45:41.576	-0,0054	1,0278	-0,1597	0,3662	-4,2114	1,5259	97,8937	-0,3406	-133,3246	36,64	3,96	-1654	3692	1191
0x50	 14:41:42.754	 2023-03-28 13:45:41.581	-0,0054	1,0278	-0,1597	0,3662	-4,2114	1,5259	97,8937	-0,3461	-133,3575	36,64	3,96	-1657	3696	1196
0x50	 14:41:42.754	 2023-03-28 13:45:41.586	-0,0054	1,0278	-0,1597	0,3662	-4,2114	1,5259	97,8992	-0,3516	-133,3850	36,64	3,96	-1655	3697	1200
