Time	COM	Chip Time()	Acceleration X(g)	Acceleration Y(g)	Acceleration Z(g)	Angular velocity X(/s)	Angular velocity Y(/s)	Angular velocity Z(/s)	Angle X()	Angle Y()	Angle Z()	Magnetic field X	Magnetic field Y	Magnetic field Z	Temperature()	Pressure(Pa)	Height(m)	Longitude()	Latitude()	GPS ground speed(km)	GPS course()	GPS height(m)	Number of satellites()	Position location()	Horizontal position()	Vertical position()	Quaternions 0()	Quaternions 1()	Quaternions 2()	Quaternions 3()
22:36:28.031	COM3_115200	2000-0-0 0:27:8.505	0,491	-0,771	1,521	43,274	13,245	16,052	30,586	-25,554	128,721	-41,167	136,725	8,433	38,74															
22:36:28.031	COM3_115200	2000-0-0 0:27:8.525	0,450	-0,769	1,532	44,922	17,700	17,944	30,591	-25,313	129,177	-40,750	137,033	7,258	38,71															
22:36:28.047	COM8_115200	2000-0-0 0:32:19.530	0,615	0,711	1,662	-38,574	17,395	-35,095	-13,552	-36,876	-48,829	-48,158	62,258	41,300	35,97															
22:36:28.062	COM3_115200	2000-0-0 0:27:8.545	0,433	-0,789	1,591	47,852	16,418	18,127	30,635	-25,060	129,666	-40,325	137,417	5,967	38,73															
22:36:28.078	COM3_115200	2000-0-0 0:27:8.565	0,404	-0,769	1,608	49,744	13,977	17,761	30,734	-24,846	130,128	-39,942	137,808	4,850	38,79															
22:36:28.094	COM8_115200	2000-0-0 0:32:19.550	0,600	0,714	1,684	-40,466	14,526	-34,851	-13,321	-36,524	-49,763	-48,158	62,258	41,300	36,01															
22:36:28.094	COM8_115200	2000-0-0 0:32:19.570	0,620	0,667	1,700	-38,696	12,329	-32,776	-13,134	-36,211	-50,636	-48,158	62,258	41,300	36,02															
22:36:28.125	COM3_115200	2000-0-0 0:27:8.585	0,441	-0,700	1,658	50,171	14,832	16,113	30,872	-24,615	130,562	-39,608	138,192	3,500	38,72															
22:36:28.125	COM3_115200	2000-0-0 0:27:8.605	0,396	-0,703	1,617	46,448	17,212	15,625	30,965	-24,324	130,995	-39,258	138,500	2,025	38,75															
22:36:28.125	COM8_115200	2000-0-0 0:32:19.590	0,573	0,690	1,710	-38,391	9,277	-32,288	-12,980	-35,958	-51,460	-48,158	62,258	41,300	35,97															
22:36:28.125	COM8_115200	2000-0-0 0:32:19.610	0,553	0,709	1,731	-37,598	6,653	-32,043	-12,821	-35,739	-52,251	-48,158	62,258	41,300	36,02															
22:36:28.141	COM3_115200	2000-0-0 0:27:8.625	0,442	-0,690	1,619	44,312	8,240	12,085	31,042	-24,082	131,325	-38,858	138,825	0,583	38,73															
22:36:28.156	COM8_115200	2000-0-0 0:32:19.630	0,493	0,705	1,724	-37,231	4,333	-28,381	-12,689	-35,552	-52,965	-48,158	62,258	41,300	35,97															
22:36:28.156	COM3_115200	2000-0-0 0:27:8.645	0,394	-0,747	1,637	40,100	8,606	9,399	31,119	-23,917	131,539	-38,483	139,150	-0,667	38,70															
22:36:28.172	COM8_115200	2000-0-0 0:32:19.650	0,568	0,714	1,730	-34,912	4,395	-24,902	-12,585	-35,359	-53,608	-48,158	62,258	41,300	35,99															
22:36:28.187	COM3_115200	2000-0-0 0:27:8.665	0,497	-0,719	1,658	33,875	12,207	6,348	31,086	-23,659	131,743	-38,142	139,300	-1,892	38,73															
22:36:28.187	COM8_115200	2000-0-0 0:32:19.670	0,551	0,758	1,754	-36,499	-2,625	-22,156	-12,563	-35,233	-54,130	-48,158	62,258	41,300	36,00															
22:36:28.187	COM3_115200	2000-0-0 0:27:8.685	0,400	-0,794	1,626	27,100	23,132	6,226	30,888	-23,236	132,006	-37,825	139,442	-3,150	38,80															
22:36:28.203	COM8_115200	2000-0-0 0:32:19.690	0,578	0,762	1,747	-34,973	-6,958	-22,583	-12,546	-35,206	-54,608	-48,158	62,258	41,300	35,97															
22:36:28.219	COM3_115200	2000-0-0 0:27:8.705	0,435	-0,818	1,657	27,283	22,034	7,690	30,630	-22,747	132,319	-37,625	139,650	-4,467	38,73															
22:36:28.219	COM8_115200	2000-0-0 0:32:19.710	0,584	0,822	1,738	-38,330	-10,620	-21,484	-12,579	-35,255	-55,042	-48,158	62,258	41,300	35,91															
22:36:28.234	COM3_115200	2000-0-0 0:27:8.725	0,471	-0,882	1,711	30,762	22,644	8,667	30,399	-22,291	132,660	-37,350	139,783	-5,558	38,73															
22:36:28.250	COM8_115200	2000-0-0 0:32:19.730	0,549	0,837	1,748	-40,588	-12,817	-25,146	-12,640	-35,359	-55,525	-48,158	62,258	41,300	35,97															
22:36:28.250	COM3_115200	2000-0-0 0:27:8.745	0,476	-0,826	1,676	33,569	17,883	9,705	30,267	-21,907	132,957	-37,108	139,850	-6,642	38,73															
22:36:28.266	COM8_115200	2000-0-0 0:32:19.750	0,577	0,797	1,805	-41,748	-13,977	-27,832	-12,684	-35,513	-56,091	-48,158	62,258	41,300	36,00															
22:36:28.281	COM3_115200	2000-0-0 0:27:8.765	0,428	-0,865	1,682	33,691	19,104	13,977	30,119	-21,555	133,319	-36,942	139,925	-7,767	38,77															
22:36:28.328	COM8_115200	2000-0-0 0:32:19.770	0,504	0,806	1,820	-40,588	-14,648	-27,039	-12,717	-35,673	-56,651	-48,158	62,258	41,300	36,04															
22:36:28.328	COM8_115200	2000-0-0 0:32:19.790	0,510	0,795	1,802	-38,940	-17,273	-25,085	-12,728	-35,854	-57,184	-48,158	62,258	41,300	36,04															
22:36:28.328	COM8_115200	2000-0-0 0:32:19.810	0,565	0,789	1,793	-38,879	-17,822	-24,780	-12,755	-36,074	-57,673	-48,158	62,258	41,300	36,00															
22:36:28.328	COM3_115200	2000-0-0 0:27:8.785	0,471	-0,891	1,727	36,865	15,198	15,869	30,004	-21,270	133,698	-36,758	139,958	-8,633	38,73															
22:36:28.344	COM3_115200	2000-0-0 0:27:8.805	0,366	-0,867	1,756	40,649	23,438	17,090	29,960	-20,951	134,116	-36,475	140,050	-9,650	38,76															
22:36:28.344	COM3_115200	2000-0-0 0:27:8.825	0,392	-0,829	1,792	44,434	27,100	17,517	29,954	-20,517	134,626	-36,208	140,200	-10,725	38,72															
22:36:28.359	COM3_115200	2000-0-0 0:27:8.845	0,436	-0,787	1,830	44,983	33,752	13,306	30,004	-19,995	135,121	-35,950	140,225	-11,950	38,73															
22:36:28.359	COM8_115200	2000-0-0 0:32:19.830	0,465	0,871	1,768	-41,931	-20,142	-25,024	-12,805	-36,288	-58,156	-48,158	62,258	41,300	36,00															
22:36:28.375	COM8_115200	2000-0-0 0:32:19.850	0,508	0,735	1,857	-41,321	-21,912	-25,024	-12,870	-36,557	-58,667	-48,158	62,258	41,300	35,97															
22:36:28.375	COM3_115200	2000-0-0 0:27:8.865	0,363	-0,799	1,843	42,603	36,072	12,695	30,026	-19,352	135,626	-35,558	140,192	-13,183	38,75															
22:36:28.390	COM8_115200	2000-0-0 0:32:19.870	0,408	0,747	1,821	-33,142	-15,137	-20,386	-12,881	-36,738	-59,106	-48,158	62,258	41,300	35,97															
22:36:28.390	COM3_115200	2000-0-0 0:27:8.885	0,387	-0,834	1,881	41,687	41,138	10,315	30,031	-18,655	136,121	-35,175	140,225	-14,492	38,70															
22:36:28.406	COM8_115200	2000-0-0 0:32:19.890	0,458	0,900	1,766	-34,485	-16,663	-20,325	-12,832	-36,854	-59,535	-48,158	62,258	41,300	36,04															
22:36:28.422	COM3_115200	2000-0-0 0:27:8.905	0,422	-0,813	1,897	41,382	50,293	4,028	30,042	-17,765	136,593	-34,800	140,142	-15,833	38,72															
22:36:28.437	COM3_115200	2000-0-0 0:27:8.925	0,442	-0,870	2,013	38,208	52,063	2,869	30,009	-16,710	137,076	-34,517	140,067	-17,225	38,70															
22:36:28.453	COM8_115200	2000-0-0 0:32:19.910	0,411	0,844	1,788	-39,734	-23,621	-20,386	-12,909	-37,101	-59,914	-48,158	62,258	41,300	36,03															
22:36:28.453	COM8_115200	2000-0-0 0:32:19.930	0,418	0,851	1,817	-40,649	-21,484	-20,142	-12,991	-37,326	-60,320	-48,158	62,258	41,300	36,04															
22:36:28.453	COM3_115200	2000-0-0 0:27:8.945	0,437	-0,899	1,914	40,039	43,945	3,357	30,037	-15,782	137,444	-34,300	139,958	-18,608	38,73															
22:36:28.469	COM8_115200	2000-0-0 0:32:19.950	0,530	0,807	1,841	-41,077	-13,916	-17,761	-13,118	-37,469	-60,710	-48,158	62,258	41,300	36,04															
22:36:28.469	COM3_115200	2000-0-0 0:27:8.965	0,423	-0,896	1,963	44,373	25,452	7,019	30,163	-15,145	137,708	-34,033	139,750	-20,125	38,78															
22:36:28.484	COM8_115200	2000-0-0 0:32:19.970	0,429	0,840	1,808	-35,339	-1,221	-16,357	-13,173	-37,365	-61,100	-48,158	62,258	41,300	36,00															
22:36:28.500	COM3_115200	2000-0-0 0:27:8.985	0,435	-0,904	1,980	46,814	11,353	10,742	30,355	-14,865	137,873	-33,733	139,533	-21,525	38,76															
22:36:28.500	COM8_115200	2000-0-0 0:32:19.990	0,472	0,916	1,825	-35,889	-2,625	-18,799	-13,107	-37,156	-61,573	-48,158	62,258	41,300	36,03															
22:36:28.515	COM3_115200	2000-0-0 0:27:9.005	0,429	-0,865	1,982	48,828	0,122	11,047	30,624	-14,760	137,950	-33,492	139,417	-22,967	38,76															
22:36:28.531	COM8_115200	2000-0-0 0:32:20.010	0,439	0,826	1,903	-34,851	-3,357	-19,043	-13,074	-37,046	-62,051	-48,158	62,258	41,300	36,02															
22:36:28.531	COM3_115200	2000-0-0 0:27:9.025	0,350	-0,813	2,049	44,312	-3,052	8,911	30,894	-14,771	137,917	-33,175	139,267	-24,283	38,75															
22:36:28.547	COM8_115200	2000-0-0 0:32:20.030	0,505	0,826	1,886	-26,367	17,700	-15,442	-12,914	-36,661	-62,545	-48,158	62,258	41,300	35,97															
22:36:28.562	COM3_115200	2000-0-0 0:27:9.045	0,366	-0,888	2,078	37,048	-7,019	12,634	31,014	-14,843	137,895	-32,950	139,058	-25,467	38,77															
22:36:28.578	COM8_115200	2000-0-0 0:32:20.050	0,433	0,923	1,840	-18,677	38,269	-15,808	-12,557	-35,837	-63,078	-48,158	62,258	41,300	36,02															
22:36:28.578	COM3_115200	2000-0-0 0:27:9.065	0,309	-0,866	2,049	30,701	-9,705	16,357	31,020	-15,024	137,884	-32,733	138,950	-26,600	38,75															
22:36:28.593	COM8_115200	2000-0-0 0:32:20.070	0,379	0,945	1,881	-16,418	41,931	-19,165	-12,052	-34,805	-63,721	-48,158	62,258	41,300	36,02															
22:36:28.593	COM3_115200	2000-0-0 0:27:9.085	0,473	-0,901	1,994	23,987	-9,155	20,447	30,877	-15,216	137,961	-32,342	138,725	-27,708	38,77															
22:36:28.609	COM8_115200	2000-0-0 0:32:20.090	0,425	0,872	1,986	-15,808	32,898	-20,020	-11,536	-33,887	-64,385	-48,158	62,258	41,300	36,00															
22:36:28.625	COM8_115200	2000-0-0 0:32:20.110	0,466	0,859	2,021	-9,644	30,762	-16,846	-11,025	-33,107	-64,929	-48,158	62,258	41,300	36,02															
22:36:28.640	COM3_115200	2000-0-0 0:27:9.105	0,376	-0,920	1,979	16,968	-14,526	20,752	30,569	-15,551	138,054	-31,892	138,642	-28,658	38,74															
22:36:28.668	COM3_115200	2000-0-0 0:27:9.125	0,368	-0,957	1,981	12,268	-14,221	20,386	30,146	-15,848	138,148	-31,433	138,575	-29,633	38,76															
22:36:28.670	COM8_115200	2000-0-0 0:32:20.130	0,493	0,951	1,999	-5,005	34,790	-18,127	-10,415	-32,250	-65,446	-48,158	62,258	41,300	35,97															
22:36:28.692	COM3_115200	2000-0-0 0:27:9.145	0,393	-0,894	1,953	10,925	-7,019	15,625	29,702	-16,057	138,219	-30,950	138,550	-30,342	38,73															
22:36:28.696	COM8_115200	2000-0-0 0:32:20.150	0,429	0,926	1,988	-6,653	27,466	-21,179	-9,794	-31,448	-66,006	-48,158	62,258	41,300	36,00															
22:36:28.698	COM8_115200	2000-0-0 0:32:20.170	0,384	0,918	2,038	-8,301	12,756	-22,278	-9,229	-30,921	-66,544	-48,158	62,258	41,300	36,00															
22:36:28.709	COM3_115200	2000-0-0 0:27:9.165	0,386	-0,879	1,971	8,606	-6,897	10,742	29,235	-16,128	138,241	-30,492	138,475	-30,533	38,77															
22:36:28.709	COM8_115200	2000-0-0 0:32:20.190	0,385	0,939	2,040	-9,277	5,310	-17,761	-8,751	-30,586	-66,951	-48,158	62,258	41,300	36,00															
22:36:28.740	COM3_115200	2000-0-0 0:27:9.185	0,367	-0,936	1,979	8,423	-15,625	12,329	28,757	-16,315	138,203	-30,133	138,492	-30,892	38,77															
22:36:28.740	COM8_115200	2000-0-0 0:32:20.210	0,429	0,923	2,001	-9,827	10,498	-19,714	-8,295	-30,240	-67,368	-48,158	62,258	41,300	36,01															
22:36:28.740	COM3_115200	2000-0-0 0:27:9.205	0,341	-0,931	1,994	10,498	-23,865	16,357	28,323	-16,694	138,142	-29,833	138,483	-31,217	38,72															
22:36:28.756	COM3_115200	2000-0-0 0:27:9.225	0,411	-0,908	1,980	8,545	-15,259	16,052	27,878	-17,051	138,142	-29,492	138,517	-31,458	38,78															
22:36:28.756	COM3_115200	2000-0-0 0:27:9.245	0,379	-0,907	1,991	3,052	-0,244	12,085	27,323	-17,128	138,214	-29,200	138,575	-31,625	38,76															
22:36:28.772	COM8_115200	2000-0-0 0:32:20.230	0,364	0,889	2,000	-12,024	3,723	-18,250	-7,905	-29,916	-67,753	-48,158	62,258	41,300	36,00															
22:36:28.772	COM8_115200	2000-0-0 0:32:20.250	0,296	0,886	2,003	-8,850	-0,549	-18,677	-7,504	-29,685	-68,126	-48,158	62,258	41,300	36,05															
22:36:28.772	COM3_115200	2000-0-0 0:27:9.265	0,390	-0,937	1,994	-1,038	1,465	14,038	26,658	-17,062	138,356	-28,900	138,625	-31,717	38,78															
22:36:28.787	COM8_115200	2000-0-0 0:32:20.270	0,338	0,884	2,007	-9,094	-8,057	-19,714	-7,092	-29,603	-68,483	-48,158	62,258	41,300	36,00															
22:36:28.787	COM3_115200	2000-0-0 0:27:9.285	0,400	-0,915	1,955	-3,418	8,850	15,442	25,922	-16,963	138,576	-28,517	138,750	-31,917	38,72															
22:36:28.803	COM8_115200	2000-0-0 0:32:20.290	0,332	0,888	2,022	-10,193	-13,550	-19,043	-6,707	-29,636	-68,829	-48,158	62,258	41,300	35,96															
22:36:28.819	COM3_115200	2000-0-0 0:27:9.305	0,311	-0,969	1,956	-4,517	19,836	18,250	25,109	-16,677	138,933	-28,108	138,817	-31,958	38,76															
22:36:28.834	COM8_115200	2000-0-0 0:32:20.310	0,360	0,912	2,038	-10,071	-23,132	-14,648	-6,383	-29,778	-69,066	-48,158	62,258	41,300	36,00															
22:36:28.845	COM3_115200	2000-0-0 0:27:9.325	0,368	-0,942	1,951	-0,244	10,193	17,822	24,329	-16,452	139,318	-27,600	138,825	-32,083	38,69															
22:36:28.860	COM3_115200	2000-0-0 0:27:9.345	0,362	-0,951	1,979	-2,869	20,874	22,217	23,588	-16,106	139,713	-27,017	138,892	-32,133	38,75															
22:36:28.860	COM8_115200	2000-0-0 0:32:20.330	0,454	0,921	1,987	-12,146	-24,658	-13,916	-6,108	-30,015	-69,263	-48,158	62,258	41,300	35,97															
22:36:28.860	COM8_115200	2000-0-0 0:32:20.350	0,403	0,919	1,967	-9,827	-17,578	-13,611	-5,834	-30,207	-69,467	-48,158	62,258	41,300	35,95															
22:36:28.875	COM3_115200	2000-0-0 0:27:9.365	0,289	-0,870	1,996	-0,122	18,799	20,203	22,852	-15,798	140,147	-26,408	138,967	-32,167	38,70															
22:36:28.891	COM8_115200	2000-0-0 0:32:20.370	0,450	0,951	1,939	-10,498	-13,428	-13,306	-5,515	-30,245	-69,703	-48,158	62,258	41,300	36,04															
22:36:28.891	COM3_115200	2000-0-0 0:27:9.385	0,290	-0,915	2,011	1,526	22,278	14,221	22,181	-15,386	140,521	-25,875	139,058	-32,058	38,66															
22:36:28.907	COM8_115200	2000-0-0 0:32:20.390	0,335	0,964	1,969	-11,230	-21,362	-12,817	-5,251	-30,372	-69,906	-48,158	62,258	41,300	36,01															
22:36:28.922	COM3_115200	2000-0-0 0:27:9.405	0,287	-0,930	2,017	0,000	15,625	13,916	21,533	-15,007	140,806	-25,333	139,167	-32,167	38,73															
22:36:28.922	COM8_115200	2000-0-0 0:32:20.410	0,363	0,975	1,940	-8,850	-19,836	-11,841	-4,960	-30,558	-70,109	-48,158	62,258	41,300	35,94															
22:36:28.938	COM3_115200	2000-0-0 0:27:9.425	0,288	-0,907	2,032	2,930	7,263	9,888	20,956	-14,782	140,971	-24,733	139,200	-32,233	38,79															
22:36:28.954	COM8_115200	2000-0-0 0:32:20.430	0,349	0,956	1,947	-6,836	-11,108	-12,634	-4,614	-30,608	-70,313	-48,158	62,258	41,300	35,95															
22:36:28.954	COM3_115200	2000-0-0 0:27:9.445	0,274	-0,894	2,013	1,587	10,681	7,874	20,424	-14,540	141,064	-24,225	139,183	-32,275	38,80															
22:36:28.969	COM8_115200	2000-0-0 0:32:20.450	0,330	0,968	1,936	-7,263	-11,353	-11,353	-4,257	-30,575	-70,527	-48,158	62,258	41,300	36,00															
22:36:28.985	COM3_115200	2000-0-0 0:27:9.465	0,300	-0,923	2,045	2,319	5,676	3,357	19,896	-14,277	141,092	-23,817	139,200	-32,433	38,77															
22:36:29.001	COM8_115200	2000-0-0 0:32:20.470	0,301	0,952	1,914	-4,089	-6,836	-8,850	-3,906	-30,504	-70,692	-48,158	62,258	41,300	36,00															
22:36:29.001	COM3_115200	2000-0-0 0:27:9.485	0,323	-0,923	2,052	1,282	-2,136	2,808	19,402	-14,167	141,015	-23,525	139,192	-32,525	38,76															
22:36:29.016	COM8_115200	2000-0-0 0:32:20.490	0,313	0,957	1,936	-1,343	-0,977	-7,019	-3,505	-30,295	-70,823	-48,158	62,258	41,300	35,97															
22:36:29.032	COM3_115200	2000-0-0 0:27:9.505	0,313	-0,931	2,031	-1,404	-5,493	5,371	18,875	-14,145	140,927	-23,267	139,133	-32,450	38,75															
22:36:29.047	COM8_115200	2000-0-0 0:32:20.510	0,278	0,946	1,963	-0,671	2,747	-8,057	-3,082	-30,020	-70,961	-48,158	62,258	41,300	35,97															
22:36:29.063	COM3_115200	2000-0-0 0:27:9.525	0,303	-0,964	2,045	1,404	-9,094	4,761	18,358	-14,200	140,845	-23,050	139,092	-32,558	38,79															
22:36:29.063	COM8_115200	2000-0-0 0:32:20.530	0,370	0,954	1,972	-0,916	8,362	-5,432	-2,664	-29,630	-71,076	-48,158	62,258	41,300	36,04															
22:36:29.063	COM8_115200	2000-0-0 0:32:20.550	0,355	0,943	1,976	-1,526	13,245	-5,920	-2,285	-29,147	-71,158	-48,158	62,258	41,300	36,01															
22:36:29.079	COM3_115200	2000-0-0 0:27:9.545	0,341	-0,938	2,041	4,456	-8,362	-0,183	17,941	-14,260	140,680	-22,833	139,117	-32,583	38,69															
22:36:29.079	COM3_115200	2000-0-0 0:27:9.565	0,293	-0,883	2,041	1,892	-5,676	-4,150	17,556	-14,222	140,438	-22,733	139,108	-32,725	38,69															
22:36:29.094	COM8_115200	2000-0-0 0:32:20.570	0,188	0,954	1,939	-3,235	17,273	-7,324	-1,906	-28,559	-71,296	-48,158	62,258	41,300	35,99															
22:36:29.094	COM3_115200	2000-0-0 0:27:9.585	0,333	-0,949	2,042	2,075	-24,170	1,953	17,095	-14,420	140,235	-22,733	139,117	-32,925	38,74															
22:36:29.110	COM8_115200	2000-0-0 0:32:20.590	0,388	0,926	1,953	-6,653	9,155	1,038	-1,653	-28,048	-71,301	-48,158	62,258	41,300	35,96															
22:36:29.125	COM3_115200	2000-0-0 0:27:9.605	0,357	-0,941	1,999	7,935	-19,714	-2,991	16,776	-14,738	139,955	-22,767	139,117	-32,892	38,73															
22:36:29.141	COM3_115200	2000-0-0 0:27:9.625	0,280	-0,912	1,999	8,728	-18,005	-9,338	16,545	-14,914	139,581	-22,858	139,150	-32,992	38,74															
22:36:29.141	COM8_115200	2000-0-0 0:32:20.610	0,351	0,930	2,000	-9,949	1,953	9,705	-1,582	-27,729	-71,076	-48,158	62,258	41,300	36,00															
22:36:29.141	COM8_115200	2000-0-0 0:32:20.630	0,315	0,914	2,022	-8,423	9,460	3,418	-1,494	-27,328	-70,889	-48,158	62,258	41,300	36,05															
22:36:29.157	COM3_115200	2000-0-0 0:27:9.645	0,323	-0,906	1,983	6,531	-32,837	-5,371	16,265	-15,255	139,202	-22,967	139,083	-33,108	38,79															
22:36:29.172	COM3_115200	2000-0-0 0:27:9.665	0,318	-0,900	1,961	4,272	-17,822	-3,845	15,952	-15,568	138,867	-23,208	139,067	-33,200	38,77															
22:36:29.172	COM8_115200	2000-0-0 0:32:20.650	0,342	0,933	2,026	-7,874	5,493	2,014	-1,362	-26,949	-70,779	-48,158	62,258	41,300	36,00															
22:36:29.188	COM3_115200	2000-0-0 0:27:9.685	0,326	-0,927	1,948	7,996	-11,047	-4,700	15,650	-15,667	138,604	-23,517	139,042	-33,225	38,77															
22:36:29.204	COM8_115200	2000-0-0 0:32:20.670	0,335	0,961	2,041	-8,118	-6,348	2,014	-1,219	-26,735	-70,670	-48,158	62,258	41,300	35,97															
22:36:29.204	COM8_115200	2000-0-0 0:32:20.690	0,351	0,984	2,026	-7,935	-9,216	2,625	-1,093	-26,697	-70,554	-48,158	62,258	41,300	36,00															
22:36:29.219	COM3_115200	2000-0-0 0:27:9.705	0,344	-0,949	1,961	9,766	-8,972	-5,310	15,414	-15,705	138,340	-23,817	139,017	-33,475	38,77															
22:36:29.235	COM8_115200	2000-0-0 0:32:20.710	0,331	0,973	2,030	-7,568	-0,061	1,343	-0,956	-26,543	-70,455	-48,158	62,258	41,300	35,97															
22:36:29.235	COM3_115200	2000-0-0 0:27:9.725	0,349	-0,952	1,982	6,042	-1,831	-3,296	15,117	-15,639	138,137	-24,000	138,983	-33,633	38,80															
22:36:29.250	COM8_115200	2000-0-0 0:32:20.730	0,352	0,966	2,019	-7,263	1,953	0,916	-0,791	-26,268	-70,378	-48,158	62,258	41,300	35,97															
22:36:29.266	COM3_115200	2000-0-0 0:27:9.745	0,333	-0,954	2,000	6,042	4,883	-4,333	14,782	-15,447	137,983	-24,142	138,892	-33,817	38,76															
22:36:29.266	COM3_115200	2000-0-0 0:27:9.765	0,338	-0,937	2,023	6,348	2,625	-4,456	14,464	-15,227	137,813	-24,225	138,808	-33,967	38,73															
22:36:29.282	COM8_115200	2000-0-0 0:32:20.750	0,328	0,945	2,027	-7,263	1,892	1,831	-0,643	-26,005	-70,291	-48,158	62,258	41,300	36,00															
22:36:29.297	COM8_115200	2000-0-0 0:32:20.770	0,330	0,944	2,035	-6,653	-1,221	2,869	-0,489	-25,774	-70,175	-48,158	62,258	41,300	36,02															
22:36:29.297	COM3_115200	2000-0-0 0:27:9.785	0,311	-0,928	2,038	4,883	2,258	-2,075	14,117	-15,051	137,675	-24,325	138,758	-34,033	38,70															
22:36:29.313	COM8_115200	2000-0-0 0:32:20.790	0,332	0,931	2,031	-6,348	-0,916	1,831	-0,335	-25,576	-70,060	-48,158	62,258	41,300	36,06															
22:36:29.313	COM3_115200	2000-0-0 0:27:9.805	0,315	-0,917	2,026	4,333	4,211	-2,625	13,760	-14,865	137,549	-24,458	138,600	-34,058	38,74															
22:36:29.329	COM8_115200	2000-0-0 0:32:20.810	0,340	0,937	2,026	-5,249	-1,099	2,319	-0,165	-25,373	-69,955	-48,158	62,258	41,300	36,02															
22:36:29.329	COM3_115200	2000-0-0 0:27:9.825	0,317	-0,906	2,040	3,906	8,301	-4,700	13,403	-14,590	137,401	-24,617	138,492	-34,242	38,73															
22:36:29.344	COM8_115200	2000-0-0 0:32:20.830	0,330	0,942	2,014	-4,578	1,282	3,601	0,005	-25,153	-69,829	-48,158	62,258	41,300	36,00															
22:36:29.360	COM3_115200	2000-0-0 0:27:9.845	0,324	-0,934	2,047	3,052	5,005	-5,249	13,041	-14,326	137,241	-24,692	138,467	-34,483	38,74															
22:36:29.375	COM3_115200	2000-0-0 0:27:9.865	0,327	-0,936	2,049	3,296	0,549	-7,324	12,695	-14,150	137,016	-24,842	138,442	-34,667	38,77															
22:36:29.375	COM8_115200	2000-0-0 0:32:20.850	0,364	0,959	2,018	-4,089	4,211	5,920	0,176	-24,873	-69,659	-48,158	62,258	41,300	36,04															
22:36:29.407	COM8_115200	2000-0-0 0:32:20.870	0,342	0,963	2,021	-2,502	4,517	6,348	0,341	-24,576	-69,450	-48,158	62,258	41,300	36,04															
22:36:29.407	COM8_115200	2000-0-0 0:32:20.890	0,361	0,958	2,030	-1,709	1,770	5,432	0,549	-24,307	-69,269	-48,158	62,258	41,300	35,98															
