Time	COM	Chip Time()	Acceleration X(g)	Acceleration Y(g)	Acceleration Z(g)	Angular velocity X(/s)	Angular velocity Y(/s)	Angular velocity Z(/s)	Angle X()	Angle Y()	Angle Z()	Magnetic field X(?t)	Magnetic field Y(?t)	Magnetic field Z(?t)	Temperature(?)	Pressure(Pa)	Height(m)	Longitude()	Latitude()	GPS ground speed(km)	GPS course()	GPS height(m)	Number of satellites()	Position location()	Horizontal position()	Vertical position()	Quaternions 0()	Quaternions 1()	Quaternions 2()	Quaternions 3()
02:54:19.941	COM3_115200	2000-0-0 4:45:37.825	0,312	-0,964	2,028	-5,127	-2,075	-1,160	-25,708	-10,124	-36,266	11,400	67,658	-52,142	39,79															
02:54:19.957	COM8_115200	2000-0-0 4:50:11.330	0,201	0,976	1,867	-2,502	1,282	1,953	28,136	-7,625	-155,676	-48,158	62,258	41,300	37,27															
02:54:19.957	COM3_115200	2000-0-0 4:45:37.845	0,301	-0,936	2,020	-4,700	-0,122	0,366	-25,790	-10,096	-36,266	11,400	67,658	-52,142	39,70															
02:54:19.973	COM8_115200	2000-0-0 4:50:11.350	0,192	0,975	1,861	-0,671	-3,113	1,770	28,103	-7,646	-155,660	-48,158	62,258	41,300	37,30															
02:54:19.973	COM3_115200	2000-0-0 4:45:37.865	0,318	-0,927	2,031	-3,967	2,991	1,160	-25,856	-10,052	-36,260	11,400	67,658	-52,142	39,73															
02:54:19.988	COM8_115200	2000-0-0 4:50:11.370	0,209	0,962	1,857	-0,549	-3,174	0,793	28,087	-7,696	-155,665	-48,158	62,258	41,300	37,39															
02:54:20.004	COM3_115200	2000-0-0 4:45:37.885	0,296	-0,950	2,010	-4,272	5,066	1,038	-25,933	-9,915	-36,282	11,400	67,658	-52,142	39,70															
02:54:20.020	COM3_115200	2000-0-0 4:45:37.905	0,324	-0,935	2,029	-2,686	5,493	1,831	-25,972	-9,789	-36,293	11,400	67,658	-52,142	39,79															
02:54:20.035	COM8_115200	2000-0-0 4:50:11.390	0,203	0,962	1,847	1,221	-2,991	0,549	28,098	-7,723	-155,676	-48,158	62,258	41,300	37,42															
02:54:20.035	COM8_115200	2000-0-0 4:50:11.410	0,214	0,989	1,852	1,587	-5,188	1,526	28,125	-7,784	-155,693	-48,158	62,258	41,300	37,39															
02:54:20.035	COM3_115200	2000-0-0 4:45:37.925	0,311	-0,948	2,025	-3,357	7,141	0,488	-26,021	-9,624	-36,337	11,400	67,658	-52,142	39,73															
